TIC,period,period_err,t0,t0_err,morph,pos1_2g,pos2_2g,width1_2g,width2_2g,depth1_2g,depth2_2g,pos1_pf,pos2_pf,width1_pf,width2_pf,depth1_pf,depth2_pf,tsne_x,tsne_y,ra,dec,tmag,glon,glat,teff,logg,abun
308225941,1.5194621116938307,8.474104442157682e-06,1386.387244967552,0.0001955840550635,0.5578782,0.000161635379414,0.4999312959122766,0.0904595682693774,0.0588871713810996,0.0419888895283516,0.0069381099253534,1.000348154563401,nan,0.0565025199628393,nan,0.0305376798284306,nan,-9.809697,16.800352,40.373411653939,-37.7902621563786,8.8522,244.665753805294,-64.5804672236832,7507.0,4.13252,None
308307606,4.840026897363143,0.0001937404630947,1415.7684298148497,0.0075706340801777,0.3056921,nan,nan,nan,nan,nan,nan,0.8331495339147341,0.6601765431590734,nan,nan,nan,nan,11.110117,-59.1045,120.19996219302,-60.8656819942078,13.2361,274.080667634939,-15.6136193733271,5419.0,4.58442,None
308404140,2.375861407901772,7.425115289061424e-05,1516.5666156568907,0.0047796146600376,0.7583542,0.98736534846915,0.4879012518639727,0.3886863372482109,0.3802778926389946,0.0063864557645475,0.0063697570623417,0.4884096280278807,0.984838315271143,0.2301500399315253,0.2061137206495433,0.0048244954495429,0.0046400129363478,49.831455,-4.030604,120.689501419791,-60.040954098366,10.7296,273.447566283316,-15.0089880238942,6502.0,4.12627,None
308451526,0.7896582764081677,1.0435303907652127e-06,1544.369226259017,7.934948166621325e-05,0.59633344,0.0002018875169375,0.5018138328169688,0.0868470422753001,0.064734694836938,0.0528078277433841,0.0406864425022118,1.000085968740671,0.5012556782340716,0.0491915411068389,0.0501671150899259,0.044802820593871,0.0300439001180168,0.14805986,8.491657,120.733317660247,-64.0735881563808,11.1666,277.153617703042,-16.8976650025164,3844.0,4.42045,None
308457026,0.6439002029701847,5.719489786226717e-07,1520.2893575704106,0.0002951835192561,1.0103793,0.5038875631451617,nan,2.5918950566045224e-05,nan,0.0760796121411292,nan,1.0016977926812316,0.5040837712400605,0.267376246129437,0.3256495314903587,0.0824120021019954,0.0599146040611189,63.340046,-27.179697,120.924523103211,-61.923183682561,9.8806,275.218853275546,-15.8089221266632,6932.0,4.11441,None
308751185,1.361620481758849,2.252293889237756e-05,1544.6816404002489,0.0060803990993463,0.94005096,0.9977038630093912,nan,0.2778559086819118,nan,0.056646347391616,nan,1.002442290140238,0.5038157694051906,0.2110495231249342,0.2713183789740649,0.0538384835988794,0.043887033047156,68.83162,-18.89706,122.385336204697,-65.8004623321001,10.2113,279.090753208375,-17.0963171256545,7286.95,3.30963,-0.4519
308828048,1.069216123399417,4.917726339059847e-05,1599.0636864580936,0.0005996614281424,0.74862826,0.0002548275037778,nan,0.0971649209114942,nan,0.0033358958250926,nan,0.500985195464977,nan,0.2956004333452247,nan,0.0014334290155495,nan,27.24312,-4.8822794,223.104609942245,-48.7515749699442,8.5315,322.605764350162,9.44387595597155,6922.0,None,None
308851582,4.91242691402114,1.728406123113757e-06,1547.610245951078,0.0001469111819005,0.19258374,2.1277703953739003e-05,0.5005744696146074,0.0371466676770112,0.0443999896211575,0.2226395538596981,0.0229764187693343,0.9999902553689513,0.5006919249158938,0.0257439645461702,0.024995755123864,0.2063460874390517,0.021399593872996,-55.83981,14.098832,122.58623232344,-63.7403365939894,9.8967,277.254304157267,-16.0225461003342,5916.0,4.47249,None
308991822,8.224383332039277,2.174795618259396e-06,1328.1737768547382,2.7973994747299e-05,0.16099916,2.7404716679864543e-05,0.5020776791593862,0.0310277625274316,0.032662100542732,0.2574861730984414,0.06467498578675,1.0000318448307597,0.502075097089215,0.0218478165281041,0.0227023680879221,0.2357790377734911,0.0622089620857135,-66.345184,7.0238485,123.113156535933,-65.5448557818138,9.0625,279.008963401985,-16.7101793271604,6142.0,4.30061,None
309146836,5.427944150218915,3.5272345213499534e-06,1544.7895487419787,0.0007291051601896,0.25542852,0.999872704017217,0.3358244227068426,0.0557615438645165,0.0370086036998003,0.0599904060542736,0.0377939069102234,0.9997377173606916,0.3357375596495926,0.0392991282101247,0.0259536172742422,0.0551656252829853,0.0348900070716065,-49.030373,17.039906,123.81637380518,-62.9156427173768,5.2111,276.798943460365,-15.1322876998859,8847.0,3.88994,None
309257814,1.2383848077129795,4.16617594438673e-05,1571.762230841954,0.0194853261643553,0.36228815,0.3801473512488942,0.0918949442489883,0.0004694595324029,0.1371673252581038,0.1239777903815705,0.0107417567477284,nan,nan,nan,nan,nan,nan,-3.255083,-34.428116,124.269557113783,-63.2134863916585,11.6626,277.172804805856,-15.108007908677,5196.0,4.29407,None
309350921,4.982654025385893,1.521286196126681e-05,1601.5899832405491,0.0001401711410835,0.24000227,0.9999698143519168,nan,0.0445639538509289,nan,0.0585264655818318,nan,0.9999631930975736,nan,0.0259935768308835,nan,0.043267846020143,nan,-47.745625,9.371503,137.017363393703,-85.0175200976273,10.2051,298.41063483089,-24.2589164010139,6298.0,4.56796,None
309402205,0.744409922865137,7.283221208131962e-06,1544.840972925825,0.0017524171182685,0.708642,0.9973483491774756,0.5043089600071375,0.3010416942912237,0.2604635138526652,0.5081525836686743,0.3979151587791487,0.9997088093336536,nan,0.1162196175931679,nan,0.2365162469577697,nan,52.44453,14.5641985,124.813278000078,-65.1875110262224,10.9557,279.057167407211,-15.917922680279,5935.0,3.79781,None
309434176,3.818793455307231,5.98753035192523e-05,1600.7477029088511,5.064265224064002e-05,0.34813613,2.0901710721255416e-05,0.5000025186440515,0.0722074409799937,0.0756335697987587,0.2416598038247397,0.0488895187132256,1.0000021662102208,0.499917312112456,0.048025722678859,0.0517661365372225,0.2317932777460889,0.0448608183085852,-36.887268,27.510656,138.511062523611,-82.2200978484358,8.6192,296.097516648773,-22.4307603483584,8857.0,4.23605,None
309528896,1.895662182503928,1.0970013899491704e-05,1599.402128421896,0.005240165963869,0.2911302,3.832136211856878e-05,0.500438887735907,0.0722066488596924,0.0763762064450772,0.6112574832684718,0.2031725012837413,1.002803953289406,0.5033910591317732,0.0473834351848453,0.0386471072444763,0.5698137366947926,0.2173669416572559,-44.304527,25.477404,184.779701,-63.164893,8.942,299.293993,-0.521654,None,None,None
309598681,0.8485797780536646,1.5251903551782853e-05,1600.515532392467,4.2898384663203615e-05,0.5041964,9.090291369544333e-05,0.5000025910810545,0.1142372939623243,0.1194523968895538,0.3813939447151606,0.2686556954108661,1.0001547625125204,0.4992332589816662,0.0798733809565785,0.0759057191739582,0.3386866645198381,0.2402311348779064,-25.339716,48.680027,223.401583136374,-23.8344350082336,11.4239,335.819422521812,31.1229724311377,None,4.66638,None
309600985,11.761822792085482,0.0007520331195109,1824.95919696858,0.0004597814122462,0.23114231,0.999964857837697,0.4513896958160578,0.0512751931694094,0.0564452927114815,0.1238426468403743,0.0595240107427692,0.9999193251369732,0.4513857778912433,0.0354486180952109,0.0389524151331254,0.1162797096539405,0.0550807042678576,-51.30637,10.202171,81.0174248591372,52.9351333270674,8.35742,157.484148726554,9.45553220641125,9099.0,3.50185,None
309619055,10.550928642510494,0.0004231988795062,1604.975573251816,0.0015130905796922,0.16276075,7.384955424204225e-05,nan,0.0200251579589,nan,0.0140219168112765,nan,0.999527117731652,nan,0.0147554718940648,nan,0.0124774746841325,nan,-28.203499,-25.939985,78.9013656231867,-64.473581844063,12.2803,274.36665822781,-34.5558438072343,5348.63,4.19243,0.261839
309627556,1.7366624385999607,0.0004034098720622,2061.8992404402693,1.295647962251678e-07,0.36633277,nan,nan,nan,nan,nan,nan,0.9908453351599738,0.966111099280612,nan,nan,nan,nan,-11.239671,-21.74237,125.638027022331,-63.0724654391395,11.8384,277.38217141262,-14.507087983111,6793.0,3.87488,None
309658221,7.594988736454042,2.8242453177007576e-05,1334.8251877585678,0.0005490667251706,0.24681807,0.9999419394203372,0.4999959441059659,0.0411932203892031,0.0422994567726264,0.0314421220957642,0.0211164100721041,1.0000691861498838,0.5001502158535277,0.029173665502334,0.0286736368235798,0.0286027971362932,0.0193689302271726,-55.592957,35.91076,79.2537140264992,-61.5145883480989,9.8567,270.775546520075,-34.8029344849995,6813.0,None,None
309659126,0.248270115150487,1.3329962006425333e-07,1354.4034598349244,0.0007752350823011,0.77234435,0.0024377314438299,0.4916216116465186,0.2906911169005899,0.2820705557142507,0.1341833953755606,0.112313737814924,0.9991356013764467,0.4938566365506065,0.0948706350698347,0.1460893303139188,0.0566018500244838,0.0310185287725506,60.477245,2.6542904,79.506756406348,-60.6899494436908,10.1071,269.761174821576,-34.7718448811782,5723.0,4.55008,None
309720946,4.607135545104394,2.00346390499817e-06,1714.6082477710136,5.412933046500257e-05,0.42656627,3.274388321300621e-06,0.5001372293431019,0.0764186092898659,0.0770377220696591,0.3791195479996755,0.3730387735130517,0.9999881937825292,0.5001475246019372,0.0531729869433343,0.053161694771165,0.341680925829777,0.3378302243187074,-37.593987,51.055832,213.290363711313,53.631931421793,11.8805,98.8562144226577,59.5088896612899,6164.73,3.73946,-0.356
309791156,19.57164859600664,9.025027871700786e-06,1606.7239715008734,0.0283149649327503,0.15305783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-15.001967,-34.117447,80.0547114872881,-62.6460534674056,10.9621,272.086603041979,-34.298112606339,4666.1,4.41275,0.23
309792357,314.616737202224,0.0007904691275371,1675.63540658457,0.0013841147967923,0.19863103,0.0001212433784139,0.3334153954139499,0.0013436714230475,0.0012325760846089,0.012770526461394,0.0121048699729352,1.0001267130027591,nan,0.000760705206604,nan,0.00675184218926,nan,-10.746154,-37.795055,80.1054811875788,-59.8956843110695,10.0391,268.766097590652,-34.5505407208015,5180.0,4.49515,None
309809572,0.3268056604142825,2.2071302441251106e-07,1738.8602404116891,0.0008137034394621,0.852299,nan,nan,nan,nan,nan,nan,1.001027312239616,0.4969267418626004,0.1888247890612526,0.1650428611523191,0.1134026107644901,0.1095014414879453,68.2433,-15.136073,225.289957130427,48.8044169307356,11.6159,82.6121926574679,56.9156879849569,5755.86,4.20099,-0.0943559
309828087,2.5149573947878103,4.927793019016136e-05,1932.434832412054,0.0002870960054224,0.40971756,0.9999604730440084,nan,0.0908812330569102,nan,0.1169548547497689,nan,1.0000818736508834,0.4990518855423068,0.0596819592664391,0.0606528253714362,0.1121174143001937,0.0132468257245337,-25.713747,19.305492,225.193466158391,53.2147588906863,9.9307,89.3322572114748,54.6364296405935,6081.71,4.19158,0.236
309908721,2.833835139492436,4.76773730180291e-05,1468.979101960302,0.0001542890036419,0.53206486,0.0003096196059649,0.5002381547061328,0.1274539401689282,0.1227303866805883,0.3857035409048587,0.3829902827274295,1.000287837175532,0.5001823624925277,0.0845782381345832,0.0827933114251638,0.343441402320626,0.3386314396422323,22.126831,53.09973,85.7012624435805,11.1163134173941,12.4808,194.98978824389,-9.7713135578091,3535.0,4.83968,None
310004006,0.6450413649162342,3.071253629194359e-08,1739.1617543382586,0.0001073205753527,0.6280577,4.954748333422982e-06,0.4996576738094999,0.2359771816262845,0.235895924877182,0.2371643023647711,0.1930415648633295,0.999828601849421,0.4994776243490287,0.1470804379243069,0.1469068090285106,0.1922222691811024,0.1504373923720514,35.36018,38.96352,224.834669756807,46.8176753947507,8.5634,79.6105111921764,58.1169389910149,None,None,None
310169616,0.4116637708569717,1.4985141499890278e-07,1739.1056391128864,1.6022303008978555e-05,0.74009895,8.329812967231305e-05,0.4999592538306704,0.3213737359102883,0.2968528705307591,0.4104612087680864,0.4051235300374269,0.9998390335828194,0.5003780180747484,0.1588560521613334,0.1379062789300777,0.2305196459591255,0.2280857041882279,70.61904,4.9232383,239.27217566638,50.091088239953,11.8296,78.9179930348383,48.0255141138747,5785.0,4.15361,None
310170268,8.317351536008413,0.0001356473474434,1934.2461365980373,0.0009173140701932,0.06704837,0.999995477797053,0.4411976970991364,0.0219111999484918,0.0257281768941971,0.3388646780102208,0.2328758806410744,1.0000939172967025,0.4412460325914152,0.0146816927479479,0.0173378273045702,0.2820313748754439,0.2227071568725729,-67.47823,1.8778399,239.582854226778,48.4906367425425,11.1543,76.5201874162051,48.2283176718676,4535.64,4.21141,-0.503
310170498,0.3222297262443526,9.705787269997934e-07,1929.9135850297207,0.0054159771389095,0.8566859,nan,nan,nan,nan,nan,nan,0.9970192158179092,0.4930672085587311,0.2297772078952238,0.2516728632322397,0.0962156420922005,0.043557075334497,49.422512,-24.30882,239.605279563889,49.4475004157369,11.2574,77.905690522213,47.9836095734254,5088.0,4.16784,None
310308203,2.694233968722066,7.207113450657943e-05,1438.568845950948,0.0001364989930152,0.5925927,2.18148535812004e-05,0.5063252442143173,0.2078778830342384,0.1833693724224028,0.4290018981188458,0.1019435033646903,1.0001003145452732,0.5032568251587066,0.1310185302557354,0.1205589202217249,0.3706009742938567,0.0607044037958237,10.770833,30.785244,128.084361937708,-65.8411181841913,9.9519,280.380324756915,-15.118450018197,6639.0,3.51112,None
310516902,1.6136021792905728,4.018436618125065e-06,1956.8801940987016,4.873502211921732e-05,0.5596887,0.99998154897465,0.5000089081960188,0.1992944362828294,0.1878372868387248,0.7104358321755958,0.1202549150962143,0.9999387416008356,0.4997045132350006,0.1266449155251675,0.1194934445567446,0.6255744632775886,0.0695000182227425,2.1835878,40.517353,242.434366225218,39.575580912145,11.6705,62.9561266881055,47.3357419410247,6580.78,3.94168,0.071
310519261,0.3188151362398359,3.5544114343477595e-06,1956.1544178147444,0.0001633274584946,0.75362766,0.999637348104546,0.4999912272421192,0.3302278014693123,0.2968510645161068,0.1760021438347457,0.1525574566198907,1.0003521507786122,0.5023382327425477,0.1396532390825289,0.0967458427097263,0.0757085512623552,0.0516027873326716,59.20602,9.223355,242.538832195139,35.9585076996964,11.9767,57.6255978511873,47.2139138525707,5674.56,None,-0.479
310556491,1.5553631894853592,6.393599212506373e-06,1597.677796675146,0.0024020651162572,0.4949795,0.9998437211184126,0.499984873078274,0.0831031316431215,0.060518656825709,0.0526113126480317,0.0069117352376414,1.0014060559564923,0.5023463265519269,0.0554577672865824,0.0447907645502684,0.0438509712314418,0.0016335956495194,-20.725672,15.882201,185.287995812011,-65.835791520733,8.0409,299.835355372283,-3.14629803789905,6902.0,4.15296,None
310785613,6.454925839315371,0.000303092353084,1818.9258235116536,0.0005635153288494,0.17781968,0.9999321038162756,nan,0.0286094596622816,nan,0.0195392403232748,nan,0.9999555390039778,nan,0.0193424444535095,nan,0.0163145067510157,nan,-46.44222,-11.704353,84.1715112213781,48.5544483499015,10.0888,162.31375687314,8.80348080452472,7225.0,3.71185,None
310897084,0.8191055195698369,0.0001101279904985,1816.770268712089,0.0015335624366116,0.541139,0.0030051845939611,nan,0.1630054805565855,nan,0.0041583925560209,nan,0.0209764533846256,0.4720640723536416,nan,nan,nan,nan,-0.033255965,-46.799454,80.0005872799996,69.6831328841521,11.1742,142.580067851361,17.9131486937174,6386.0,3.54782,None
310994603,1.1611667459532282,1.2082477465202857e-06,1712.3170812455487,0.0219581556830235,0.9335557,nan,nan,nan,nan,nan,nan,1.002603809482132,0.5068086140437768,0.2474145577463449,0.2824383882025161,0.0191605134089112,0.0129949770803317,56.21026,-25.507788,203.710116798811,65.2550355336522,7.51994,115.698306666997,51.2593038240905,6507.0,3.91532,None
311035838,5.799485481902075,3.687291994936004e-05,1739.4513360380388,0.0011781970797528,0.20276299,9.917641205389464e-05,0.5000410203556613,0.0228571486849596,0.0235446326513843,0.0147058533570042,0.0145171884561761,1.0002669424649864,0.4999570579839182,0.0138485047247571,0.0157097436520372,0.0111146372372912,0.010961075551698,-33.19085,-1.8110485,206.094141313975,48.0286684047551,10.7164,100.166733565761,66.6924212476407,5224.0,4.55801,0.41
311062274,8.19006879457941,0.0002656887135525,1817.9844800353733,8.84132377905189e-05,0.20964162,1.0141538182595924e-05,0.6507109899950918,0.0438665859123715,0.0290832133802548,0.147450245722612,0.0279766367503974,0.9999877487388664,0.6506290351576239,0.0310053429654347,0.021553089568213,0.1392035511751976,0.0293582604284359,-53.537422,15.021109,85.2998404237669,52.3931565872438,9.20023,159.336324246975,11.3840126688694,6248.38,4.13685,-0.049
311070085,2.389709674544285,1.1475681565009666e-06,1713.4046126970677,7.674953144487517e-05,0.5512499,0.9999567535091104,0.4999874716543007,0.1233806857108033,0.1260405343821607,0.0525454452165766,0.0081678786401452,0.9999342240156596,nan,0.0759950488703794,nan,0.0405440269493144,nan,-8.728175,21.920776,219.700169954177,60.0376977891229,8.5059,101.273364955473,52.3393831297312,6495.0,3.79753,None
311103813,0.5278587625598773,3.432359611199587e-06,1625.4194155178282,0.0004018678750981,0.6810088,0.999892970522011,0.5009674153957648,0.3209548626992803,0.2677396665840831,0.2982421621639385,0.0940709920443233,1.0006919918523132,nan,0.1681597137403858,nan,0.204890545135802,nan,30.701292,16.648628,256.98971629656,-73.7265000048845,10.3282,318.417466810123,-19.2018473429229,5936.0,None,None
311128363,3.387410019901034,3.227834955810138e-05,1439.287099039103,9.998029713642607e-05,0.5392742,0.9998827055651762,0.4999780014390849,0.1193096310229628,0.1197744701774544,0.1389043192452184,0.131226446721096,0.999895568293146,0.5001081965589304,0.0786891684008815,0.0801766823680413,0.1204448380537792,0.1139164512694543,21.724367,51.98846,54.7952491780931,11.0899580160144,9.5247,175.386185623512,-34.1932348243531,6252.76,None,0.141
311183180,13.24981212731546,4.798689342777607e-06,1439.585894598743,0.0003040321146272,0.08600888,1.0671421162549412e-05,0.589713542465891,0.0128193132049516,0.0130524695162803,0.025954467234237,0.0248577739344243,1.0000472777881697,0.5897637231634462,0.0090932573232637,0.0089424926520865,0.0217355846235628,0.0216207917216516,-53.571873,-16.234304,55.0315008726919,5.87457852235374,9.1073,180.321943399907,-37.5508001857739,5055.34,None,0.089
311188656,2.394736789859647,0.0003548996736184,1741.9545850921131,0.0029190522328874,0.29320124,0.498704680974384,nan,0.0624469713614908,nan,0.0028651625585636,nan,0.0316220740878067,0.5110328444857763,nan,nan,nan,nan,-12.405599,-28.214106,253.638320350389,71.7039474808271,12.2122,103.465135277759,34.7032613021983,3679.0,4.69458,None
311236477,3.1325011035279573,0.0003182053869084,1956.6352409526737,0.0037358753352236,0.41365623,0.0105837754659679,nan,0.0755349185200512,nan,0.0065097370564539,nan,nan,nan,nan,nan,nan,nan,-9.180116,-27.626862,253.770150245729,71.2993185796912,12.2113,102.982792388424,34.794938749678,6250.0,4.50621,None
311431771,0.3473143662684432,1.7595489040789225e-06,1983.8448104089528,0.0015435802465617,0.95577466,nan,nan,nan,nan,nan,nan,1.0035201918046384,0.5176917258374815,0.2372967569910613,0.2516842204084816,0.0393034876414479,0.0384673692625336,60.403645,-32.04128,264.217019664856,23.805516992204,10.6182,47.5353138490589,26.3811620930859,6182.0,4.2146,None
311925584,3.64596998099382,1.188919143357836e-05,1387.730567299994,0.0041864786564929,0.15145801,0.9958036585190064,nan,0.0209230480702084,nan,0.0098701730767264,nan,0.9972330301157772,nan,0.0122290544917837,nan,0.006485547740695,nan,-29.933064,-25.650265,54.8554722007148,-63.8937116020658,12.1821,278.565902875573,-44.4686506362766,3709.0,4.65538,None
311945765,0.4979736277639879,1.948332077061909e-06,1683.7509285685292,7.03982273080328e-05,0.645938,0.9997899120837916,0.5049175814814904,0.3077567457573353,0.2885703322205524,0.6567361570019352,0.1673975414795279,0.9999551008772828,0.5027710476282246,0.1672103828700245,0.0799910763982497,0.4949077860261895,0.021216722153568,21.526958,21.85369,303.253570006936,40.6448434880049,11.7602,77.4884826507784,3.53692703072337,5793.0,4.16443,None
312060302,0.9804998651864832,7.663114760525502e-07,1765.2011946653251,2.6310850898880744e-05,0.5987091,2.136774413113683e-05,nan,0.2076614558284588,nan,0.642485401726237,nan,0.9999966579261208,0.5003306726146335,0.143708746864601,0.1318381525911535,0.5621473379928525,0.1085076646903562,16.00105,29.286451,10.1842491541019,58.8482711586018,11.3873,121.545011114405,-3.99465694263189,8748.0,3.81833,None
312102715,0.9936833347693278,3.9857017962052765e-05,1597.7649815840302,0.0040221270398888,0.79970616,nan,nan,nan,nan,nan,nan,1.0004412564915357,nan,0.2733938897117315,nan,0.0058951851611928,nan,28.696953,-28.881622,182.038410582079,-66.9841780503449,9.1117,298.70951329454,-4.46794732917205,9584.0,3.91246,None
312111256,1.151869567574228,4.067649128081108e-05,1518.3224827825852,0.0003613551353325,0.8288399,nan,nan,nan,nan,nan,nan,1.0097549057911837,0.033741853295335,nan,nan,nan,nan,29.586235,-1.0078326,140.66395349341,6.23887874377657,9.7768,225.918052242975,36.2889322773873,7593.96,4.38992,-0.417
312160410,0.3023307619158218,1.3588665500052777e-06,1711.6042472105,0.0012213113488996,0.7395532,0.0045944942267509,nan,0.1764911354704192,nan,0.1741341187897217,nan,1.000341300679531,nan,0.1125288397756455,nan,0.0792532311989138,nan,56.48947,-35.28221,313.278320528342,53.0792679297414,11.9194,91.578412966787,5.38539733037044,4001.0,4.57204,None
312230566,1.9506652377065536,9.124613298294726e-05,1684.0901504843962,0.0016677035252996,0.5970237,6.005595919902741e-05,nan,0.1503142992079019,nan,0.026919982174729,nan,1.00089316997085,nan,0.0800815665978476,nan,0.0145296266127132,nan,5.5408664,23.062756,303.428779357873,36.4860448547556,7.9829,74.0904429683134,1.13098983621041,7889.0,None,None
312286761,0.5099985152173243,7.068289721301468e-07,1711.4482599074263,2.270877439514152e-05,0.80208147,0.0002933033952199,0.5000796220173509,0.2770518097110607,0.3416253105750122,0.2980722931718006,0.2772104427496523,1.0002418048194828,0.5002827430951751,0.0977740705610669,0.1694564074049169,0.1370974502828336,0.1159900500503786,70.179985,-3.1609738,313.346923786565,48.5145858113259,11.4206,88.0869595705994,2.43457205036064,8742.0,None,None
312353805,4.951899435172736,0.0004669026343551,1817.731655493456,0.001189725895756,0.30614442,0.9996406250663236,nan,0.0603722848355278,nan,0.0714901258833664,nan,0.9999506999472676,nan,0.0418851364178936,nan,0.065736680512245,nan,-37.48493,14.76346,88.6258744816041,31.1623015925062,9.93294,179.073976217543,2.79165131570411,8685.0,3.85032,None
312471472,1.5519276000307891,1.7315728083389104e-05,1765.7691105843617,0.0003197691089553,0.46893203,0.9995110481997044,0.5036505546218968,0.1442225113795211,0.1090952490245816,0.2365197818672437,0.031892127133049,0.9993450331820948,nan,0.0938374598339349,nan,0.2070515716769208,nan,-18.06866,23.575583,12.9171136257124,56.5008646069433,13.4956,122.963933485945,-6.37086865010603,3278.0,4.91874,None
312486827,3.834150405407572,0.0001504483486578,1686.0514839782536,0.0015693651505443,0.6161715,0.9994309402596726,0.4996716751498559,0.2290429225531546,0.2439890071857991,0.0892242569143737,0.0579066911822063,1.0000818738179376,0.4985120738609857,0.1542659173948901,0.1377877028310394,0.0729940321650892,0.046134421224746,31.854097,27.693838,303.405467245463,41.8491937404296,12.9363,78.5600107110271,4.10299644544422,3607.0,4.61579,None
312862941,1.829497632241907,0.0010016366452074,1790.7244287780209,0.0279467871093856,0.72173,nan,nan,nan,nan,nan,nan,0.993720681036141,nan,0.1966905300458983,nan,0.0054556589393703,nan,17.463737,-24.750177,15.32175969383,55.6979475304567,12.1312,124.330132617124,-7.14705907207197,3810.0,4.56875,None
312865025,2.7349625939646733,1.6478709273126668e-05,1844.8051026680928,1.868070741506656e-05,0.5624468,0.4999999184012575,0.0001881399310316,0.1435418931545082,0.1390200541662004,0.4157853110160127,0.4127615449480948,0.5003899075099342,1.000435348096408,0.0954939572346451,0.0928762812829013,0.3670175397131712,0.3626988731879206,25.086502,50.045307,126.465778634104,77.2185691500287,9.4026,136.696430939555,31.569423440718,7103.0,3.54724,None
312907176,0.75794943524857,7.692751509913442e-06,1598.1898672950747,0.0278679728755832,0.62221014,8.703572594529754e-05,nan,0.3408201795338995,nan,0.516678840239626,nan,nan,nan,nan,nan,nan,nan,16.331156,11.817112,182.915553823473,-68.825069798894,13.0076,299.334413538702,-6.23160399417182,3260.0,5.00956,None
313025849,0.3209360868549458,8.094446876660832e-07,1683.4980434063953,0.0044535296822232,0.89413905,nan,nan,nan,nan,nan,nan,0.985782308679953,0.4902225296315821,0.2488683475091906,0.2352379452646661,0.0324787754919069,0.0180365617660196,46.88689,-25.978762,143.310970465285,74.6133628071501,13.4486,137.451841387148,36.3594997573028,3260.0,4.99099,None
313028417,8.025976374675704,0.0058905633426995,1815.707971384576,0.4241749830262051,0.70731735,nan,nan,nan,nan,nan,nan,0.9855872184408734,nan,0.1372743936094155,nan,0.0022787307218088,nan,27.439974,-35.7943,87.4578696676366,51.9693054395725,10.8776,160.375757972485,12.3303900329475,5477.19,None,0.061
313142195,1.461458790466642,0.0022709880483395,1816.471368011844,0.0112797828234822,0.31786802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.7669067,-52.478016,83.1706278310816,74.1631572909452,11.4326,138.897096936578,20.9067338303523,6431.0,3.72739,None
313193981,50.86322505867116,0.0052907735981833,1815.0713060992205,0.0043149252581287,0.1203029,0.4972637093062872,0.9991831588733912,0.0056797356941981,0.0066105505602528,0.0077547902375102,0.0058534353439101,0.497159988175044,0.998949840681605,0.0066362707798844,0.005435490200164,0.008191502020947,0.006348104417595,-29.646297,-28.505136,86.3835692104557,72.9910338202752,9.91029,140.446266195314,21.235544557399,6551.0,4.25804,None
313294818,1.2988198754833775,2.22381677792427e-05,1816.6022024955869,0.067868348936372,0.84358156,nan,nan,nan,nan,nan,nan,0.9981403253564196,0.5198208638105373,0.2901434164872364,0.2615560588002141,0.0111138048288932,0.0047002641979708,44.416008,-22.372454,88.6283480008093,51.8021623705267,9.0644,160.87610376035,12.8884703747724,7480.0,4.26319,None
313506357,3.0757557419847923,0.0008725622145973,1765.7422487896074,0.0038713861290489,0.39145017,0.4991612323674556,0.9991987780162668,0.0507609019907203,0.0638789115704762,0.0044531165476917,0.0043187951830697,1.000797487490111,0.5014423346124184,0.0408493183270256,0.0367004865678227,0.0039576523610731,0.0033934648140714,-0.05489656,-43.96305,347.757262335906,45.9336896123119,9.5621,105.270453742178,-13.4664929544205,6254.0,4.23613,None
313934040,3.146789619457998,0.0002080347250599,1356.505416758491,0.0329223819853723,0.7867433,0.5200669462864702,nan,0.2523843075900345,nan,0.0857992556857103,nan,1.0087732551741948,0.5152795150672211,0.1373719486036883,0.1179559336783301,0.0557581543405543,0.0308905326554416,46.864704,4.9006147,0.586153936806934,-29.4927577747507,11.3719,17.7156346319334,-78.9449560436561,4548.0,None,None
314294022,0.6222626691647801,7.453968436932357e-06,1683.9583502796736,0.0295743002154722,0.8540921,nan,nan,nan,nan,nan,nan,1.001506844465207,0.4874993710432966,0.2642821890343544,0.2668615679641049,0.0075743152959085,0.0031214552081586,51.458767,-18.335703,308.820363508641,20.676857769498,8.5012,63.7098682429695,-11.7415328948825,7037.0,3.83279,None
314340550,3.353950509742625,0.0022974002193008,1712.7273152615176,0.7089019414167979,0.4369167,0.0087813049654449,nan,0.1384779427250514,nan,0.006195241417314,nan,-0.0242245342907934,0.458532404785253,nan,nan,nan,nan,-1.3258274,-37.467594,319.281619434195,57.7977046723756,12.4778,97.3905388694332,5.98362611262369,3630.0,4.75764,None
314459000,0.8578359227698609,1.1368419687296516e-05,1711.7798623119488,0.0008284301677576,0.85248625,nan,nan,nan,nan,nan,nan,0.999842337831184,0.4998194055354688,0.1173584826346725,0.2178761843678443,0.1287433020850538,0.1188794228490203,75.31645,-8.558631,319.121305930235,55.3861732117946,9.4242,95.5859280665345,4.37322369797042,6309.0,3.53937,None
314527844,2.9479376681250167,0.0002856204210854,1629.7579183677867,0.0010006465257767,0.4653582,0.0391260404288906,0.5379099851443484,0.0996753815380383,0.0979283852562982,0.0160252965325246,0.0149733548221669,0.0385550453396737,0.5377944672549231,0.0657264584012415,0.0676960811082071,0.0148061850157941,0.0124117698565882,-16.75246,-8.402378,244.523408788007,-51.5954760052054,10.3043,332.096425400699,-0.825051647734335,5707.0,3.75523,None
