TIC,period,period_err,t0,t0_err,morph
167692429,10.262847934211912,5.603076127513873e-06,1330.5756589140824,0.0002072215843327,0.17197517
459293335,1.2092164118847186,0.0002149148210202,1570.5330082846854,0.0277875324584329,0.48579836
458859364,2.2997311939221583,6.745654980866433e-05,1571.725391471276,0.02146574974563,0.58984256
462785373,31.84376965236439,0.0094143042479544,1569.1023419617036,5.635324407724966,0.16178413
446832107,6.194547624750218,4.861742356254695e-05,1544.243461320251,0.0002709081422835,0.21658833
433277449,6.2020380700937885,0.0043565234057769,1574.6862691371146,0.0090444339656408,0.37615773
298700310,0.7130761125677187,4.555261955296874e-05,1543.951595981809,0.0014921619638244,0.7350351
279089927,1.9059241243613665,7.678062752480841e-06,1599.2063383448606,0.0002840716490482,0.7719098
382517745,10.441054769010089,1.2945752532189658e-05,1603.21402154734,7.534594692515384e-05,0.06912342
453097744,1.0572137790194622,3.999691399858563e-06,1598.2098226844646,0.0006727430277351,0.78195304
402447670,4.35367882740683,0.0003909416582628,1573.746083679233,0.0444119722171763,0.8678708
458474559,1.3905824212682645,0.0006107564076966,1570.760460612411,0.0083149307154144,0.52387905
348897766,0.4420564953694769,8.078758439999945e-09,1325.6315693304607,9.780837519146974e-06,0.8096374
140659980,9.4400721149286,2.399318141499407e-06,1602.03731647548,0.0001141558921062,0.08491206
23328912,2.564016427114565,3.882415614775425e-06,1571.249903780473,0.000587172532505,0.5202674
165458777,0.2926701110826073,6.047495551553261e-07,1571.0117018400024,8.774866614658094e-05,0.7586171
29778064,0.4946418814882585,1.525575612781882e-06,1544.7021084352136,0.0024458680406951,0.63546836
410654298,19.95207318264569,0.0073926914678139,1584.4162628124718,0.0011795504901783,0.049834937
349308842,3.582777799133363,1.720851697140091e-05,1414.565520803067,0.0014472132650098,0.38422364
303811839,6.920630675930104,0.0005097613369917,1570.3351924432377,0.0006068771335776,0.122731775
219912046,1.7797694048923207,6.500524290631304e-06,1544.155615302495,4.729873717224109e-05,0.5157669
302995864,1.2814346402928969,3.1364950414669586e-08,1545.331290443731,0.0003877058359194,0.6172861
5868998,0.6356446553990469,0.000117282777821,1571.067574864849,0.1425368127879664,0.44334704
370101492,1.6318812686104147,2.4859992602266345e-06,1571.5616815556907,0.0160070721788088,0.7656787
422327572,0.4095596082232726,0.0001144675595329,1570.861986625226,6.707717524507446e-05,0.8574891
97908039,5.139707303152858,0.0064080646616107,1573.188061,NaN,0.6003287
341193555,9.724223860705166,0.0003378320110556,1570.6297662560949,0.0005710619871024,0.13390942
260536927,5.729652032795328,7.216396099352096e-06,1599.423616306127,0.000575096706579,0.33454943
317642317,1.387294294249893,1.2857685447675848e-05,1570.595497874991,0.0081028266520206,0.72037745
278956474,5.488049914383017,1.150602436528203e-05,1327.9608070546765,0.0002631205793477,0.31421086
260132330,17.298779777506912,1.699049544967579e-05,1417.5512423785149,0.0001687179035343,0.074791044
55497281,14.905360777066509,1.3565754191091628e-06,1607.213550332087,3.63592655503453e-05,0.07005948
401227592,1.3990757112084782,0.0002187723149957,1571.6188448501464,0.0087457807571809,0.47711605
386166904,12.355669459627991,7.975898531675796e-05,1545.5175613148904,5.29053515947453e-05,0.18926649
425064757,0.2615397325647817,2.437077151196121e-09,1598.4243477344564,4.990093202650314e-06,0.44660723
177077475,23.42623681234076,0.0004283123117581,1363.6697767228432,0.0277335450573446,0.050869316
238196979,9.422850943566452,3.519889369130169e-05,1363.4021623776082,0.0013539735898575,0.31275505
287328866,2.076799185365397,2.1727217518474617e-06,1598.809075506172,0.000197332532025,0.39967698
149573659,4.373718980953551,1.1529184043013174e-06,1412.4924573479166,0.0001432402746104,0.17501432
399144800,27.21541666887652,0.0004047009845074,1580.344167410597,12.260088917825962,0.12379049
162585265,0.5123344098582552,1.8991713871541196e-06,1571.073095627694,9.582119741935458e-05,0.59313345
22457438,0.3606758350340487,4.7402654379524733e-07,1571.2830048185042,0.0001795027053503,0.7169529
98628827,0.4908602126613956,0.0001620085464656,1571.0587910639983,0.0050967815654896,0.92141116
158713903,3.5943016428816104,5.909379722446317e-06,1546.4384566208932,3.6797735399985645e-05,0.48065192
321455348,7.681884732294491,0.0399200913320116,1577.2198594386978,0.0849236254089191,0.21254346
450637853,0.4971262730301024,2.0282661821025005e-05,1571.011645128513,0.0007110322192147,0.7835898
142109430,0.6141031211792748,5.001145002569984e-07,1544.51098785928,0.0002579667825557,0.8214525
231075361,0.3197351674923401,2.631861670265856e-07,1598.5876833926882,0.0412334574591568,1.0023801
280667311,1.6278849816028815,2.844199553542204e-05,1569.7819567982012,0.0153063223867775,0.9351946
167890109,0.3769766886405373,4.1723762944645415e-08,1570.8533335527447,6.918850931608185e-06,0.70864904
319936228,9.646439422695618,7.28698394070193e-07,1575.950954279174,0.000210811537272,0.32125762
30034081,2.344608857214989,0.0001275134030089,1411.5531160193027,7.046963924097794e-06,0.50565135
309257814,1.2383848077129795,4.16617594438673e-05,1571.762230841954,0.0194853261643553,0.36228815
308457026,0.6439002029701847,5.719489786226717e-07,1520.2893575704106,0.0002951835192561,1.0103793
399423563,0.884172627569353,4.442795188630555e-06,1570.4066623212204,9.838277901508265e-05,0.685413
147026702,2.072821903189317,6.102948145114695e-05,1544.4866443976562,0.0309530425702178,0.45630124
158673914,0.3733743508143332,7.383806399641203e-08,1544.5374651482698,7.462611847586231e-06,0.7511703
318825030,5.18484678664936,6.535292057208153e-05,1572.2083001089502,0.0003578146252039,0.266253
347809861,1.8114519606034607,9.6026397078397e-07,1572.3443751513691,0.0001013848416278,0.53989244
296449358,0.3351378617715071,1.5760595978298042e-07,1544.1735276987336,0.0005510553917247,0.94346094
349154435,4.432162535345788,6.552329495868037e-06,1598.640581550247,0.0002353372919969,0.1921731
260128333,14.608582815613216,8.390785707135251e-06,1585.1666739843083,0.0009371686664962,0.1231063
282051803,2.4636030945034824,4.823884646398824e-06,1570.565354723426,9.771698728400224e-05,0.41438544
363149298,3.1756341610748957,8.647838953690368e-05,1544.34313245494,0.0003745587982848,0.542304
382067804,26.131358051790595,3.379341862341789e-05,1417.8377725186897,0.0001472989977173,0.16355053
399253092,8.72124025964979,5.578311067999664e-05,1570.8218677427617,6.008450236549834e-05,0.2938393
15445546,1.6827974976252416,0.000105937244833,1571.351851060715,0.0020022688577228,0.44459224
452734608,1.9944549162990584,4.235596679613707e-06,1571.2060709629593,0.0404169623227517,0.5652414
298079609,0.4953859959244651,3.90079957540701e-06,1545.3367818609302,0.0167667597513627,0.83383226
382028425,8.846200993954769,4.056039434807701e-05,1366.1452929806617,0.0001288301747313,0.35349742
279569707,3.979409110315006,1.0807436487958455e-06,1356.1071767902888,2.3868735070209368e-05,0.3838396
308451526,0.7896582764081677,1.0435303907652127e-06,1544.369226259017,7.934948166621325e-05,0.59633344
231810776,0.2327289419529291,6.85538859013235e-08,1438.150703038226,3.5719056066869287e-06,0.7039746
147214032,2.4877086073486536,2.705420748538856e-05,1545.85998711853,0.0005019461186748,0.48781133
443494454,3.5755329952302146,0.0003566653162296,1543.845207424711,0.0028858889138518,0.40982196
350622185,1.168571885036982,8.203241137483275e-07,1326.1394878168185,1.5090914985194104e-05,0.5845821
408552008,0.5234448157857516,1.4042126335045424e-06,1570.9075433284615,4.930608429276617e-05,0.40990043
437297176,4.396030112262354,0.0001027578931012,1574.7018965385691,0.0005281595758788,0.54390764
21827849,0.9426368173120998,0.0007903763000259,1571.5808230728328,0.0004634121021354,0.45779526
382512330,0.8911385146858385,4.133867260724955e-07,1545.136768253845,0.035542507233913,0.8662964
141333573,4.247307380359142,7.502890319699418e-06,1574.2039750904491,0.0003371106924987,0.37818503
131625230,2.213440864029236,0.0002261808677403,1544.013927254386,0.0928988399953141,0.49070996
220359766,1.7598716455768575,6.098010885358107e-06,1544.2066506935014,0.2792404569315749,0.50643337
260131665,1.6725345822235715,6.614332079823981e-07,1599.6786853467888,0.0002090790242164,0.6605929
278683641,4.241821111387382,2.2401863031262795e-07,1329.0393247465054,1.5076996078278173e-05,0.31363776
309146836,5.427944150218915,3.5272345213499534e-06,1544.7895487419787,0.0007291051601896,0.25542852
439519959,2.4468505975637758,2.8829694854959342e-05,1545.4319426158063,9.702694069346762e-05,0.5554009
83135408,1.8017220919293973,1.261931703533392e-05,1570.487972846526,0.000369158984995,0.53105825
260502102,7.315208263471821,7.731991411574768e-07,1600.0802653311275,8.02082167865592e-05,0.12513417
318512022,4.824251804188282,0.0001311438503046,1570.5246649142011,0.0004239581223119,0.29148737
299702740,1.4652035423034606,4.9699045560513966e-05,1545.1570705678766,0.000900852529412,0.6155807
390554357,3.6473992000645294,2.342510239117246e-07,1573.3657333894575,0.0001410503141414,0.57880604
118313102,9.255726955582212,4.436655956396862e-06,1518.556196525303,0.0002486295261405,0.17977898
248111238,4.655179645072508,0.0043857635296271,1573.4565595599545,0.0021143557936821,0.3471835
142262969,15.51493392517331,1.5331987281541615e-05,1573.3430063874289,0.000625912438636,0.08648972
388129029,0.29728163173778,1.7650585079631576e-06,1544.5098252124765,0.0001327801303432,0.8097271
141914317,0.4371691552232509,1.3017039518503637e-06,1544.697299054072,0.0001140008471338,0.78394127
94637805,0.2768891304450537,2.427973403218431e-06,1570.7884209745991,0.0097314090476174,0.7855724
167526485,5.011496241929376,1.3205071102362352e-05,1574.994565895057,0.0726618249163948,0.54727626
