TIC,pos1_2g,pos2_2g,width1_2g,width2_2g,depth1_2g,depth2_2g,pos1_pf,pos2_pf,width1_pf,width2_pf,depth1_pf,depth2_pf
283193372,0.9999793841637455,0.5249045329289785,0.0354648808147984,0.0322048652318299,0.0207601819136686,0.0096913168885679,1.000048650046934,0.5250698927760632,0.0258829980804536,0.0289752469741654,0.019743431986656,0.0090085310596508
27767184,0.9999814579199106,0.5000983402409407,0.0696623974715104,0.0668982552054006,0.2547281957105765,0.1322257931596324,1.0001170525384795,0.500323285273028,0.0470635037497452,0.0472403428259371,0.2320407464872584,0.1189660095103601
160585813,0.0006704956607413,0.4999912664281165,0.060256889369008,0.0520969876558964,0.0406728138534321,0.028928023791107,1.000740087276966,0.5003995640696972,0.0392763887855859,0.0388244535601663,0.0382837455729012,0.0226145903122481
158218818,0.0018771907497907,0.4951352029812598,0.3041056351134317,0.2903243856733337,0.3534265116377308,0.3521188199553212,0.9997008669064684,0.497418525212463,0.0812011665962942,0.1275607690751452,0.1264095341432134,0.1193583628793564
441806350,0.9988385732538243,0.503439742537694,0.3495645009527887,0.2241213224347753,0.1327012781983594,0.0543926351833486,0.999873992741794,NaN,0.1340310526625318,NaN,0.0768870917003869,NaN
185059488,0.9990896858888905,NaN,0.1239989636901651,NaN,0.0351969352985384,NaN,1.000037314453141,0.496954572087574,0.0877506820240658,0.0882529343854257,0.0246449867239211,0.0119385557668898
27844498,0.9997032769303238,0.5007713396291892,0.0993721064381791,0.0487402289482214,0.0777469239436488,0.0279036435578905,0.999835847705207,NaN,0.056420610419432,NaN,0.0427650836619477,NaN
353854078,4.015567645596734e-05,0.5000004471687105,0.1851013868103024,0.1875907274513126,0.741653366643242,0.1799965878557877,0.9972191511488562,NaN,0.0968096411695523,NaN,0.4199808505242544,NaN
121460104,0.0014586023316817,0.4997399074264211,0.2753090437376675,0.2673101620979954,0.0153591193275328,0.0144013641356782,1.001484477542504,NaN,0.0661515799157683,NaN,0.0026316812473281,NaN
121604042,7.353970838281392e-06,NaN,0.0298494880344007,NaN,0.0588126445075154,NaN,0.9997539610432904,NaN,0.0189623412255085,NaN,0.0443046569887712,NaN
356340346,2.5204123076730785e-05,0.7361115412662729,0.0205924028041928,0.0520331548746021,0.4043881312700218,0.2418722285506594,1.000007718174461,0.7360868879355001,0.0145584736920694,0.0361116719676368,0.3693327634850276,0.2229227838465077
122606463,0.0001702289278305,0.4999732804104799,0.036224274024559,0.035546098610027,0.1051599706710326,0.1005637193334985,1.000342335652492,0.5001229866974112,0.0240706541694506,0.0260278565517916,0.092442632459978,0.0867033567234047
84628518,0.9992119498482784,0.5001069863936349,0.0828052253589887,0.0847434555022865,0.0692463327149223,0.0671863214133815,1.0005072831337285,0.4996770521801209,0.0590761965241006,0.0612550818353302,0.0606014746977567,0.047600522542293
298734307,0.999300127940782,0.5030131009131963,0.3079077333842311,0.2379790144300284,0.2336118486982734,0.0791608609353048,1.0000416726677717,0.502274484583098,0.157102957094024,0.1052975582772076,0.1713653356687099,0.018638288085008
271548206,0.0332130233309628,NaN,0.0323746990383409,NaN,0.2956288228719925,NaN,1.0335671173453098,NaN,0.0221696955910657,NaN,0.296206395761601,NaN
230386284,0.0004383606793711,0.5000010425755982,0.1440817190154663,0.1437075325146747,0.094416463478387,0.0806033410976007,0.9999462603802792,0.4992456235792328,0.0958582664140246,0.0962818224809899,0.0816852736739564,0.068786876909656
199688472,0.0092147111458462,NaN,0.0623255984297116,NaN,0.0113134029564663,NaN,1.006286944268498,NaN,0.0266875631208617,NaN,0.0008107599573605,NaN
158794976,0.0006694404760867,0.500024744001186,0.1950581065073457,0.2572004001766751,0.0613452607011144,0.0476560670266417,1.009291035278728,0.5061939300436189,NaN,NaN,NaN,NaN
27307817,0.0004392841268537,0.4915870615646557,0.1459999624597085,0.3187451853651044,0.2836127208925838,0.1968320667010817,0.99978891773183,NaN,0.0899475024470467,NaN,0.186249694816091,NaN
351287412,0.0002136831676675,0.4114395557887819,0.0180748143527716,0.0158379502725203,0.2532438675452719,0.0813493407004485,1.0002141363203898,0.4114199704165813,0.0125950117856246,0.0108161019006925,0.2345056060495212,0.0756105417218977
184947995,0.0005255981914884,NaN,0.0614923295883394,NaN,0.0032728050020391,NaN,1.001551548333406,NaN,0.0409460769664734,NaN,0.0027299023097429,NaN
121124831,9.444896888054456e-05,0.5000014505616199,0.082449059192524,0.0833695542392708,0.4728288540849952,0.3793864294218809,0.9997681207020817,0.4992795176107361,0.0563163832910873,0.0577033897596035,0.4309898417420275,0.3428759531304823
441739153,0.9999963843865401,0.5442467115555905,0.0699307623247575,0.0680809705910264,0.112464658295435,0.0582786507219513,0.9999528659134284,0.544155549213171,0.0475324780568408,0.0464955151150909,0.1010384801965689,0.0506891003524903
159220329,0.9987043244598995,0.5143030050187156,0.3986828171326604,0.172269507597507,0.1544367614813379,0.0822162873085375,1.0097716196955158,NaN,0.1022636326726689,NaN,0.1045928912771998,NaN
137408317,0.9982264127975161,NaN,0.1930706618542038,NaN,0.6339437589367934,NaN,1.0000591970455943,0.4884663500075964,0.1293477205863208,0.1151128776265473,0.4855555543435761,0.1236727576865437
122070918,0.9998097631698109,0.5026533780862289,0.2278823553689681,0.1763079903167267,0.0844585054085546,0.0270065001500071,0.9990866721123368,0.4991673649482961,0.1474343211943068,0.2188094975962546,0.0725069305130283,0.0164763239828462
27915909,3.321669154317079e-05,0.5201012588062436,0.0179890280703733,0.0161866109336472,0.0203175889544434,0.0162518142270631,1.0000560795701363,0.519930911910235,0.0125120990183325,0.0130416834841147,0.0203288652372308,0.016236378203486
269696438,0.9977948862736908,NaN,0.0619825421014284,NaN,0.0035507208850754,NaN,0.9972058376918498,NaN,0.0227830556737358,NaN,0.0008647588925647,NaN
160268882,NaN,NaN,NaN,NaN,NaN,NaN,1.000785473373907,0.5102233358150214,0.2474109507359163,0.2747569501361238,0.0128489217730879,0.0063721124154296
123416563,0.9995811678516834,0.5000628810108316,0.3275668988775035,0.3645417546162257,0.3864851826627782,0.09372701270736,0.9997297906416842,0.4999021415504338,0.1878269671820193,0.1949191220340953,0.3241131668033734,0.0422331565318074
362259855,0.9885367752807634,0.4865636057734521,0.3040875250592132,0.2624021603447933,0.0032949223118845,0.0011065126654611,0.9883797497359058,NaN,0.1653033460635998,NaN,0.0024423139907685,NaN
424439457,0.9999890239240327,0.5041362765804498,0.0170659714399949,0.0168216512197423,0.2303113704839785,0.07991034766028,1.0000101777530364,0.5041269014611397,0.0123076304403678,0.0118186786385287,0.2161406062282158,0.0782862175211467
121119758,0.9980833603361287,0.4999611814598362,0.2596911708798271,0.219313341799893,0.0466368949979605,0.02173260983123,1.0018991494302776,0.5054628307559553,0.1474566637996613,0.2081238397179649,0.035573438170125,0.0106115404688705
138430438,1.2096244917670469e-05,0.4999765877697196,0.0616390058326688,0.0666986626135715,0.1382252429955952,0.0209009608313841,0.9998615655480644,0.5004714612007231,0.041776489378861,0.0407441969528539,0.1285752398463389,0.0181868576171515
389916225,2.71822359847104e-05,0.5005011873176167,0.2992155074969541,0.2883388915985911,0.5325035890163925,0.2014706219379906,0.9999201323316292,0.5000785983627442,0.1639129430102446,0.1538755834021579,0.4045440454989185,0.0823280386981247
233679640,0.0036002286327346,NaN,0.1974010205642579,NaN,0.4402947866305183,NaN,1.0004868681433232,0.5271698432867571,0.1200695340404693,0.1393816864291224,0.3050961520185189,0.1010772843976881
85711393,0.0018481051950039,0.500267945418476,0.1070226341510323,0.1045185582819946,0.0255878647021823,0.0254532365041333,1.0018472627082686,0.4991253663192376,0.0632792426042181,0.0726312636302444,0.0219611273822248,0.0214062867583928
198555959,0.0031937039274294,0.5169570218631159,0.0515485082196218,0.0497234178274047,0.1175028653301145,0.0433927955993286,1.0015507903357568,0.5151315025349399,0.0360556566059266,0.0373144749527865,0.1044052364594876,0.038519817945253
358613523,0.9998668868527446,0.5033761340504407,0.1764622362659396,0.1472688880065933,0.7113369340921123,0.1196830721866302,0.9997002078776052,0.5025640844169859,0.1122526853979819,0.1037338145804561,0.6309858658874143,0.0709770143963661
229914020,0.001374034358327,0.4972398611026393,0.1161956163471594,0.0675878889197685,0.0713546290532599,0.0229354642851162,1.001182265422749,NaN,0.0602973576829343,NaN,0.0502595215210988,NaN
159716878,0.9200914784718424,NaN,0.0227316835024372,NaN,0.174299097864979,NaN,0.9871249542711358,1.1281515468972825,NaN,NaN,NaN,NaN
90349611,3.897510176285232e-06,0.4857512142589953,0.1802499638068785,0.1872476033344839,0.3413294285607484,0.3164551530854623,0.9998646584184724,0.4859376643418082,0.1173479063663136,0.1212543908977468,0.2936646442945032,0.2707509058831632
295802147,1.107162797616854e-05,0.4998534690763279,0.1169384234276725,0.1201759971662286,0.0219148331097048,0.0085946241023218,0.9994990338023628,0.5003379665798134,0.0807690061316371,0.083225004499195,0.0197552223964139,0.0078670991597891
268305489,0.9973259733189842,NaN,0.1331466959611711,NaN,0.0070095617153294,NaN,0.9955109318471588,NaN,0.086092189464541,NaN,0.0061402455496313,NaN
148914403,1.0217193527628077e-07,0.6735454336318836,0.0187954795871337,0.0307749434526984,0.3106766830952315,0.1428956715068681,0.9999775696618391,0.6735557342469163,0.0132457627112865,0.0212439205383495,0.2890257697708762,0.134204941924952
356630364,0.992819491589545,0.4915842887520574,0.14024767540553,0.1244184222827392,0.0012777956039378,0.0009616532831316,0.994229221895193,0.4937612110169396,0.0829159276377728,0.0925708328626105,0.0010663945491297,0.0007516992358702
229476285,0.9965428000075188,0.5000509683017368,0.0937011785944819,0.0913196880509872,0.0193147088893211,0.0110515375980092,0.9954217776668964,0.4982009574742979,0.0609353728366971,0.0659652191901243,0.0159239136863251,0.0102673413857843
164524541,NaN,NaN,NaN,NaN,NaN,NaN,0.9997360563878438,0.5056982501608935,0.1648099356886744,0.1816390196961967,0.0233265565424014,0.0204798361094876
93316328,0.9999051965131001,0.5015246315650873,0.1855440011204135,0.1961971564130082,0.5458637641629048,0.5274784098156902,1.0002079034834384,0.5018281663717256,0.119208355787383,0.1202964682820068,0.4408137412695339,0.4248995006578659
256512446,1.8751998254838828e-06,0.439678169203577,0.0452385375135372,0.0532117411190271,0.0036372053953793,0.0025105199637062,0.9996340071016554,NaN,0.028644334173655,NaN,0.0028026804573082,NaN
271773721,0.9999380063975397,0.7563758696165117,0.0337266821003067,0.0325019374034051,0.1507835167887635,0.1422305190152304,0.9999987502467372,0.7564306307030048,0.0242048397700305,0.0222850426278523,0.143789215099261,0.1381883371706607
165991532,1.985832933340328e-05,0.7480867906218368,0.0148434215618903,0.0134389665152433,0.0854986080467293,0.0208223781360682,0.9999982535967054,0.7481232642184275,0.0111341692793888,0.0108576938531992,0.0816087961218079,0.0221706066195486
394131772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
458481461,0.999989991590746,0.50000001362832,0.2007508510969136,0.1884539558409132,0.9181881232894562,0.1706229827013781,1.0000947600313206,0.4998278054846899,0.1289500549895769,0.112639267265185,0.809745613551605,0.1044622329494013
137152301,0.5013492248700038,NaN,0.3175537843977284,NaN,0.0433374083911595,NaN,1.0006087996199258,NaN,0.1204777439741168,NaN,0.0207412158760127,NaN
123357952,NaN,NaN,NaN,NaN,NaN,NaN,0.998883406445841,0.1185452470945538,NaN,NaN,NaN,NaN
122446076,0.0001707227719908,0.5000013587867529,0.1590784558120385,0.1734620036173432,0.4476070018498714,0.4110040118193527,1.000155105542313,0.4996451215149049,0.1089461889487228,0.1077626125138727,0.3801556512953392,0.3572277106339636
420114772,0.9999928658233986,NaN,0.0523211166093879,NaN,0.0243107482059323,NaN,1.0000613856218126,NaN,0.0358055198742223,NaN,0.0226825924442479,NaN
26489741,0.0002093375019264,0.4999999941488157,0.066322208741152,0.0682785269612448,0.2970914374845288,0.2966729612617562,0.5002531481043406,1.0003681977719598,0.0471408444712835,0.047168414756555,0.2747037315282381,0.2737611664066759
229940491,0.9999932347315387,NaN,0.0037366173638376,NaN,0.0074360382337631,NaN,0.9999249815570008,NaN,0.0028865408136083,NaN,0.0085801130881009,NaN
237200747,0.0067839959349864,NaN,0.014271518250267,NaN,0.050752468640466,NaN,1.0067700790980576,NaN,0.0079409404852246,NaN,0.0160663553834417,NaN
353650675,1.2627411510912515e-05,0.5003853910600964,0.1226272921652917,0.1142136115830673,0.4752465479958606,0.3283312715774089,0.9997953670196892,0.500288968931806,0.0804638002696237,0.0788700709634475,0.4227247870866866,0.2830597002043906
272839425,NaN,NaN,NaN,NaN,NaN,NaN,1.0003257031977812,0.515432525219728,0.2795219960028302,0.2586799824081916,0.025762145746683,0.0181001172163834
147625755,0.9999974507068006,0.5017852876220995,0.2553328304602566,0.2317011670082866,0.6807413642786277,0.2686884511909423,1.0002058319574227,0.5013994833180334,0.1459233230743741,0.1305399335207338,0.5461475035230567,0.1492640829901479
41536849,0.994946942106571,NaN,0.1699632308093356,NaN,0.030620442005643,NaN,0.988490406727458,NaN,0.0786010874549726,NaN,0.0176722761149203,NaN
288391801,0.9997219029016081,0.5017277100703549,0.3047093648930945,0.293490401643045,0.2631058984297986,0.2337891268462444,1.000758240927436,0.501280271411157,0.0993543916432206,0.1269542135871007,0.0965625727746742,0.0660508594107857
356199330,NaN,NaN,NaN,NaN,NaN,NaN,1.001954737394943,0.5007381352398814,0.2647775616396959,0.2358975800134174,0.0425274526211136,0.03189939432979
158561566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
392536805,0.9998997238191931,0.4999998581415747,0.0295947953965299,0.0288394056344245,0.0653536827172603,0.0513654344647869,1.0000932184452278,0.5003306730170579,0.0205650558826719,0.0202663796139292,0.059926298175712,0.0469092115421729
267990226,NaN,NaN,NaN,NaN,NaN,NaN,1.0000467949857237,0.5108288795521493,0.2233651115673786,0.2674592613582825,0.0086047139517484,0.0085952550637381
123042728,0.9992221215249073,0.5016269337957161,0.1726384253381323,0.1756566770513637,0.0938207558268285,0.0672695922804241,1.010229756794188,0.5122429826735077,0.1162910303685641,0.1156149111136656,0.0684369891243563,0.0453826373639794
48507019,0.0004333395676336,0.4999928985654018,0.0702352360854692,0.2487122424008807,0.1104564269697693,0.0042724017758963,0.9986391791672158,0.5242159362347569,0.0513530644463453,0.3026019557723695,0.1040354054828716,0.0078186280652455
273373712,0.4938586044106523,NaN,0.0439138902202845,NaN,0.059579210229344,NaN,0.9938824555898894,0.4937174620443436,0.0296982107738164,0.0325371807164265,0.0632049081014634,0.0421597910485067
375160191,3.68599926077141e-05,0.4990983176333301,0.1170256268156057,0.1211303328249795,0.2998149416314408,0.0711336264987518,1.000316249049855,0.5009218536732151,0.0783735944579805,0.079025079856205,0.2590026541614711,0.0517221182944485
120626764,0.9998270408803394,0.5007250233234848,0.2105539121902042,0.2061431515399872,0.3479182208506082,0.1811626540811494,1.0003659976555976,0.5006108889235336,0.1288947762674066,0.1354127564424151,0.2889266308668006,0.1289277636646053
416264037,0.0004484520635516,0.4991049661748448,0.2726876793704066,0.2603305359850944,0.088820193446178,0.0491745554561243,0.9978220667720394,NaN,0.1284541271551628,NaN,0.0359878060066503,NaN
365936982,1.614165050813071e-06,0.6243693930919398,0.0483245710350015,0.0489097430511933,0.2383514287490015,0.0138867439246533,1.0000270845649348,NaN,0.0328741928887413,NaN,0.2131292150774015,NaN
377251803,NaN,NaN,NaN,NaN,NaN,NaN,1.002256458499457,0.5013134864479983,0.2563008508829345,0.2118815026275034,0.0600582684307497,0.0411125726583894
233574062,0.4999981708971083,NaN,0.2225737534552851,NaN,0.1145553837599692,NaN,0.9984074399445612,0.5077337715950041,0.2536955220363477,0.2240548654432004,0.0628513623089754,0.0479240482017957
169814134,0.0009874608156985,0.5065494381244686,0.2977656918882503,0.3453856798720994,0.2198400256131526,0.2112522109827019,1.0013172609969336,0.5032024599276121,0.1315260233236254,0.191342109594801,0.1250165424300261,0.1135725949230689
219707463,0.9999999518875301,NaN,0.0357769913625034,NaN,0.18142878615434,NaN,1.0161178436951253,0.9875686236284082,NaN,NaN,NaN,NaN
63071165,0.9999927773787257,0.4558152423524696,0.0172709245104916,0.0191120350013168,0.2065583989724554,0.0244375837476245,0.9999829872220848,0.455628631322533,0.0117636242479414,0.0251839714108331,0.1984859776198126,0.0203942991168466
13968858,0.9988295139892,0.5081219598524458,0.2254181547374102,0.1910884333121819,0.4363346666360734,0.2506692909116798,0.9998617486872022,0.5071777027332931,0.1324366265006593,0.1181998882664586,0.3465100819656768,0.1656648165040404
272598447,7.125563438760868e-05,0.5000206859603029,0.0556637387354462,0.0506913700272571,0.0956629326656216,0.0765740979470018,1.000020002561281,0.4995888597841894,0.0368029243165293,0.036691711182393,0.0943881503493768,0.0519134193131334
406951407,0.9990555719115441,0.4999851877325821,0.3171430185077946,0.2778957246984189,0.0972356060772486,0.0841358100519519,1.0006331129802697,NaN,0.0716173292879931,NaN,0.0161194274131712,NaN
229687624,0.9997126811052321,0.503736363457121,0.2862812097971761,0.3534825145092174,0.2524657584885611,0.2247223183199442,0.9992192131299298,0.5006847793023163,0.0938906414165998,0.188665012243487,0.116721976687655,0.0869436470038846
311945765,0.9997899120837916,0.5049175814814904,0.3077567457573353,0.2885703322205524,0.6567361570019352,0.1673975414795279,0.9999551008772828,0.5027710476282246,0.1672103828700245,0.0799910763982497,0.4949077860261895,0.021216722153568
279918206,0.0009726864981362,0.4999324218209256,0.0758374117396582,0.07375207793381,0.0189444372144436,0.0161876927592965,1.0011418912034131,0.5004660572626558,0.0483805698004058,0.0463164107179901,0.0158270621910667,0.0154411985998055
155657579,0.0003547003442195,NaN,0.3618988723197949,NaN,0.0129964803809383,NaN,1.0046074985438616,0.0163674066444235,NaN,NaN,NaN,NaN
270700608,0.0011699571188417,NaN,0.0316572271241945,NaN,0.005633843223777,NaN,1.0019048760192086,NaN,0.0188113945578027,NaN,0.0042400602325877,NaN
122224804,0.0014501934043867,NaN,0.0997590839336095,NaN,0.2229648670790475,NaN,1.0010298529334885,NaN,0.070036954869616,NaN,0.203915022090487,NaN
312230566,6.005595919902741e-05,NaN,0.1503142992079019,NaN,0.026919982174729,NaN,1.00089316997085,NaN,0.0800815665978476,NaN,0.0145296266127132,NaN
268380299,0.9998412914575624,0.629189706368436,0.0567695795026074,0.0713838096673497,0.0866708075114617,0.016897362066701,0.9999312967283353,0.6289341708443319,0.0343934833508546,0.039956234327252,0.0825651638613017,0.0094459230436424
417126296,2.016827549586136e-05,0.2396299891274982,0.036022320904444,0.0609404448756863,0.1944128187834698,0.1550641869405203,0.9999925781347996,0.2397150805000979,0.0250760291439453,0.0419167110961098,0.185211648755593,0.1447380159533002
275576176,0.0004644039447153,NaN,0.0219408959880571,NaN,0.0111848346763306,NaN,0.3752520301119079,0.9965490039549504,0.0090169205485415,0.0120449697090651,0.0090537781738613,0.0079877133849743
86385104,2.116732124336099e-05,0.4998080478026351,0.0985057778427273,0.1158953367384428,0.0391627068903208,0.0045675967127809,1.0002152761319467,NaN,0.0638793642212762,NaN,0.0335208078833417,NaN
159444225,0.0013437560893498,0.5025719010787797,0.3027612649992151,0.2596524715988134,0.0191786242833512,0.0160198068888357,0.9993181149109712,NaN,0.0706840460104207,NaN,0.0045158550285164,NaN
120315082,0.9999396033154683,NaN,0.038104437337606,NaN,0.0062768963796969,NaN,1.0050586776504078,NaN,0.0212099068911382,NaN,0.00436804148904,NaN
47762157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
273501820,0.0001180809267182,0.4960096335021891,0.1510442765170645,0.0841114740187366,0.193472264702194,0.0366718637031001,1.0000171084071403,NaN,0.0856661010997782,NaN,0.1380835038795922,NaN
377296926,0.0009869269253414,0.5020346645021774,0.3747168128659754,0.3950419679563957,0.2457789873791457,0.2174299169102103,1.0013392775675911,0.5013468155984798,0.1555550183787832,0.2151284085043361,0.1509432198434576,0.1212314922470217
63291675,1.671933558402279e-05,0.4887317264903306,0.0354359420247341,0.0338912770970838,0.0645055706766345,0.0430264381127299,0.9999307524268408,0.4886832830564736,0.0245762693107729,0.0225666695423879,0.0582429701409956,0.0384667726189469
372758722,7.01714279696551e-05,0.5004364621852369,0.0600321544186229,0.0570627802650813,0.0107714836204643,0.003899208697763,0.9998761272324632,0.5002526213107023,0.0394449734469396,0.039501285405715,0.0090272230143618,0.0026248680531576
272368236,0.9969938543281313,NaN,0.3766860106348825,NaN,0.0116777838245694,NaN,0.9867661474326932,1.101150512369829,NaN,NaN,NaN,NaN
355978205,0.9996756490936367,0.4991859751070489,0.1173984966220382,0.1156996079315322,0.0105359678644828,0.0073803139699191,0.99974068974553,0.4988041232908858,0.080372343507273,0.0853392741994201,0.0093766168044566,0.0066110396767933
237114978,NaN,NaN,NaN,NaN,NaN,NaN,0.5339759001154842,1.025414668575342,0.2275670177616078,0.2707152521061288,0.0433251171378984,0.0400679358297795
185060842,0.9991779129059976,0.4998704434379327,0.1142245925684511,0.1769755371213748,0.0436450474093027,0.0115742455391714,1.000379185152262,0.4998512097811754,0.0784934864914691,0.0673476894481125,0.0382266170321059,0.0096630378300803
301063488,0.998207178659375,0.4999993678222071,0.0352484067224475,0.0483602368108232,0.0085457304363586,0.0046511903749807,0.9996985532019992,0.5080274617848338,0.0255294330126357,0.0308506930306151,0.0080483472924186,0.0063995730555632
394179202,4.168284320025612e-05,0.4999140963099809,0.0232040976724984,0.0267107403688272,0.0274912736319282,0.0167344502595488,1.0000982895135522,0.4997107906117795,0.0152446670035854,0.015664204649688,0.0210311829895946,0.0125836424644123
159723646,0.9999915128335424,0.4999701121936953,0.2206946861703377,0.2205661163965016,0.3826096317900677,0.3694192955135006,0.9999917563533092,0.4998218605810224,0.1361664176379512,0.1368411885125153,0.3073923545051589,0.2921356203522756
158272742,0.9996810522798321,0.4999845918259659,0.2130954224724001,0.0947305695922829,0.0751494295411956,0.0162630738944152,0.999783002907926,NaN,0.0912069137186751,NaN,0.0500768003896237,NaN
272650576,3.867984433064819e-07,0.5423513795759605,0.020666766253052,0.0307711235766429,0.2450955278106124,0.1387840563887575,0.9999766820802808,0.542346157343802,0.0145143267279889,0.0214703562564205,0.2249238544560285,0.1272396595345868
164461124,0.999435129056568,0.5003586337373883,0.0941024798140033,0.0870412786751177,0.0532499294621947,0.013223686274298,0.9994714367341784,NaN,0.0618619515122119,NaN,0.0405315263368244,NaN
272369124,0.9999959935222333,0.6210270334232054,0.009022727080701,0.0247312025194001,0.7531484733996261,0.599116599064154,1.0000053411359235,0.6209972114373806,0.0063792684233076,0.0187639839694633,0.711569161331786,0.5679969182193556
287151976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40288117,0.0002625475727863,0.4999447800808952,0.2160157342592452,0.2115805419316579,0.2214545563615221,0.1871000370097598,1.0001983838857316,0.5002776418838263,0.1286881534541195,0.1283487544132707,0.1576711812642079,0.1244440518156679
198416591,0.0031748962670594,0.5082564713631298,0.2989591750231559,0.2926596212490484,0.1360573416392732,0.1334878485105477,1.0023949188691692,0.5047573744660502,0.1828878974266196,0.1484556182925717,0.0727948023269438,0.0715922432532394
138505004,0.9999990626144897,0.4999429921060732,0.0954899286709855,0.0980095437932856,0.4796439387757182,0.2968026323369379,1.000080287865119,0.499942456703468,0.0648104712329621,0.0671493369109348,0.4361182159496917,0.2670471784981967
272841995,0.998384644848485,0.4991252041321752,0.3555848602170161,0.2743693316955141,0.3451384355559476,0.2570176677258778,0.4997310541134732,NaN,0.1191348295483226,NaN,0.1238527313476935,NaN
219109908,NaN,NaN,NaN,NaN,NaN,NaN,0.998140692166472,0.4988886689818353,0.1130809615686133,0.1694945366665975,0.1543041169014425,0.1525155525118173
229751802,0.9995357354581005,0.4993216287271749,0.2282292892331166,0.2276723539578986,0.0645482600483412,0.0545748501823526,0.9994596930109472,0.4992106626355488,0.1429552897901563,0.1414028077889188,0.0524363386617103,0.0431292136834549
275658545,NaN,NaN,NaN,NaN,NaN,NaN,0.9843051722379416,0.4834500025252401,0.2816865410900702,0.2580085603545601,0.0231142513019855,0.0169102944482826
71531463,1.1796648565428072e-05,NaN,0.0475324930506675,NaN,0.5572748749402527,NaN,-0.0650772955534562,0.9796639627651098,NaN,NaN,NaN,NaN
256298934,NaN,NaN,NaN,NaN,NaN,NaN,0.9998477930019288,NaN,0.1177160564706851,NaN,0.1113640053998192,NaN
299160301,0.9998511859109604,0.500794655858462,0.0483687634922576,0.0461463287883141,0.2653719791541147,0.0911989152731949,1.0047435831673788,NaN,0.0289107514158497,NaN,0.1863397212651909,NaN
435715608,0.0005004648280648,0.5012681845199972,0.0645397657212067,0.0667200980325616,0.0065911718658655,0.0029780329894083,1.0004579342479114,0.5006644170801925,0.0450074749677924,0.0432986307151132,0.0056254685730587,0.002476680826873
356015357,3.683410902113984e-06,0.2935751361036326,0.0260692545063585,0.0288284532017904,0.1947504383469994,0.0564215547965875,1.0000098454217572,0.2935747746567602,0.01818113147437,0.0201181537285679,0.1801047399536512,0.0517374749257326
273131564,0.9999771084959053,NaN,0.0221681128349346,NaN,0.022857618404515,NaN,1.000009370854454,0.6146213459048195,0.0174539999174959,0.1986446962841227,0.0232384598534376,0.0037755647951804
273885188,NaN,NaN,NaN,NaN,NaN,NaN,1.0026310887033028,NaN,0.1001902598236762,NaN,0.0693190538374146,NaN
164463075,0.9994922240948221,0.49999851501228,0.3762411781076709,0.3263560073004957,0.3502066397474176,0.1679114234044145,0.9912566378036516,NaN,0.157696414703627,NaN,0.1832936749306277,NaN
229771234,0.0001131920481767,0.4992579883787694,0.315526930985481,0.2581727609769005,0.1306463744769919,0.064941931621266,0.9919168580428682,NaN,0.1042015818959426,NaN,0.0439627655762837,NaN
16740101,0.9852498361146762,NaN,0.0996497773142463,NaN,0.0080572598036996,NaN,1.007185461926387,NaN,0.1012448867296154,NaN,0.003665997581406,NaN
156169159,0.9987690224480755,0.500429707302273,0.2651864992913108,0.2875113281228871,0.0064069418073219,0.0024928543490893,0.9993482998759964,0.4988353605058776,0.1511377338465332,0.0437166519693333,0.0043404833149219,0.0007219212611566
160472514,0.0001136681992617,0.4867690489482293,0.1823864442229345,0.1484049136724812,0.3771205793286185,0.105921098386175,0.9997731123473836,0.4934815733059403,0.109365907139911,0.1006567805081264,0.3157281130990395,0.0562253431038808
233532554,5.347438614336534e-05,0.5000000737980859,0.1735270264927595,0.1728118792065433,0.9206171846013887,0.1447807740788572,0.999901586055508,0.4995054275077816,0.1143198436209376,0.099339608432331,0.8169322449536802,0.0927051907549734
284461108,0.9876079098681907,NaN,0.2584233643569115,NaN,0.0043929672527431,NaN,0.9889774316648486,NaN,0.1615637926465947,NaN,0.0038132542594258,NaN
121022559,0.0004252594980472,0.5018265074921242,0.1036420435575873,0.1132765456124215,0.0669311264383465,0.0614418385254685,1.0002627183493538,0.5016821315507338,0.077756056151692,0.0750065176523004,0.0611705713347756,0.057798456858837
233904049,0.0018633122005258,0.5000000392194177,0.3157550674811383,0.2854025021853359,0.4630573443643014,0.4272468422869127,1.000280046419926,0.497860646753414,0.1532971136402663,0.1243334833391942,0.2483323530258421,0.2155581063804963
270616815,0.9999767910074352,0.4992754633086086,0.1761944509117178,0.132705667912156,0.5018057720850042,0.0735247408251713,1.0000836563536184,0.4998271018435005,0.109356664044562,0.1039084455032789,0.4483368003296788,0.0379625749227066
274129522,0.9999960498500003,0.5001062497555635,0.0250268460648236,0.026740698396636,0.1480652472879767,0.0272216511257149,0.999983516103044,0.5000491252143726,0.0175180942648593,0.0205355326214429,0.1365856804299141,0.0256628427268139
239290086,NaN,NaN,NaN,NaN,NaN,NaN,0.9999291350595224,0.495466762461078,0.126383081805476,0.1033186121448531,0.1053677802152264,0.0864616874569565
