TIC,bjd0,bjd0_uncert,period,period_uncert,morph,morph_dist,ra,dec,tmag,glon,glat,teff,logg,abun
438071843,1475.772485,5.238877369,5.241362069,0.000556931,0.638363274,0.011831099,95.64129288,14.74173068,11.0767,196.5591975,0.451861737,6180,4.06932,NaN
330998582,1693.24638,5.25455891,5.258619105,0.000166256,0.447609338,0.000604075,310.2748921,21.2290497,8.27969,64.97758686,-12.52505595,6319,3.85047,NaN
365203184,1935.622906,5.255968354,5.261084149,0.000105649,0.160771333,0.000251593,204.599487,4.661101487,9.20352,331.4874183,64.89647048,6280,4.21827,NaN
102841799,1852.594114,5.25842483,5.262941119,0.000242203,0.712256047,0.001501563,127.3949448,66.00032358,11.3176,149.620737,34.53294933,5482,4.47675,NaN
155114483,1766.432993,5.260591753,5.264914107,0.00152803,0.472147959,0.00658817,345.7483838,44.56488734,9.25068,103.369375,-14.14854089,8728,4.31546,NaN
50528312,1475.703631,5.267106155,5.273480798,5.20E-05,0.090206645,4.10E-05,81.93050097,-3.995294115,8.8235,206.7771496,-20.42071385,NaN,NaN,NaN
146559012,1443.374389,5.275018163,5.281952391,1.15E-06,0.084644323,0.000142127,77.517795,-23.67798,10.82,225.113698,-32.13948,3300,NaN,0
91961,1602.825991,5.27760694,5.282661627,0.000106636,0.02063995,0.000215591,221.698,-23.9199,12.392,334.203801,31.855091,NaN,4.83973,NaN
21184505,1495.179568,0.003386856,5.288657399,0.003476014,0.899590408,0.015123809,128.8526867,12.01164122,8.80021,213.5999139,28.4508846,6146,4.23998,NaN
66509654,1496.527333,5.285480181,5.289551143,0.000119878,0.119473983,0.000731726,109.424749,-23.9912681,13.4616,237.2158382,-5.303768199,3253,4.80375,NaN
339185356,1689.441746,5.286182316,5.29034773,0.000216385,0.107171114,0.000258644,290.5774003,15.30154085,10.1145,50.02571631,0.289270422,7141,NaN,NaN
24077469,1969.434151,5.289235569,5.295956265,3.67E-05,0.111787918,0.001346022,240.5647602,37.17830822,10.462,59.39206363,48.82816377,5736,4.00372,NaN
236973844,1775.017418,5.291071088,5.298036384,5.77E-06,0.290802367,0.001088434,304.9030307,62.25744328,5.75087,96.48336017,14.36394131,10740,3.97067,NaN
144695651,1473.307785,5.294149703,5.299123532,0.001302755,0.158640546,0.002149677,84.94398373,8.184094164,10.5706,197.1869398,-11.89234124,6366,3.87792,NaN
272368236,1689.854744,2.72705399,5.30446605,0.001642524,0.827687073,0.003743515,296.4082026,44.96374174,7.6356,78.61656983,10.06122924,NaN,NaN,NaN
170749770,1417.766156,5.302162796,5.305549556,5.81E-06,0.400623021,0.000374581,68.24497131,-33.49664315,10.7049,234.7798719,-42.31819837,6881.3,4.02317,-0.57
45599777,1552.139185,5.306404737,5.313587755,6.90E-06,0.195310403,9.03E-05,148.8261548,-39.88304395,12.3721,269.9611713,11.45513047,6477,4.52273,NaN
166090445,1718.12605,5.318840406,5.324607159,1.16E-05,0.002955125,0.000716755,215.2063575,60.82634477,11.7187,104.9642831,53.07201973,3308,4.77584,NaN
91542943,1391.130908,5.321261846,5.326694988,2.20E-06,0.012784087,3.65E-05,43.82502186,-33.74568239,13.3099,234.5188862,-62.60625399,3217,4.76791,NaN
63074282,1691.506346,5.32558898,5.331848162,7.38E-05,0.216073479,0.002707747,291.9909847,45.23414491,11.7325,77.41461641,12.96054192,6058.65,3.55715,0.0236616
403153647,1332.172153,5.330979735,5.338091815,0.000359131,0.203747176,0.00015841,336.8383027,-58.0006263,6.7774,332.0564876,-50.18713403,8166,3.95306,NaN
348670544,1799.920471,5.361014979,5.363758305,0.000238665,0.879062254,0.003414128,35.70768281,57.5117153,9.0716,134.9891399,-3.204821371,9467,NaN,NaN
267556582,1720.171915,0.002037096,5.375759013,7.63E-06,0.572883264,0.002451336,311.6498474,54.87648585,7.717,92.38157358,7.258751373,6723,NaN,NaN
96106862,1525.695004,5.374585376,5.379793739,2.49E-06,0.217874852,0.00052063,147.2060686,-8.493452072,8.87101,245.2063859,33.22505893,6554,4.03498,NaN
48507019,1692.748934,5.379095242,5.395451673,0.000150774,0.313432972,0.000710729,285.216206,49.08946184,9.8116,79.23860278,18.70134485,6894,3.63054,NaN
258177999,1964.709897,5.391847405,5.396860193,0.000218724,0.195913498,9.73E-05,239.5704513,24.64803724,12.3914,40.42282469,48.14273377,5943,4.31145,NaN
394508465,1605.588429,5.39659721,5.401980963,0.000235315,0.633131258,0.002816421,200.719078,-72.146722,5.9555,305.3675704,-9.423808993,13213,NaN,NaN
326374705,1748.132,5.398251965,5.40520391,6.01E-05,0.32687125,0.002277234,331.8017063,52.63568265,8.6032,99.41542948,-2.571221919,9166,NaN,NaN
137341354,1684.315877,5.4029227,5.407298138,0.0001992,0.284604177,0.000388972,291.7181045,41.3899634,11.9341,73.78812867,11.45889745,7625.74,3.81444,0.349
321947833,1573.739209,0.10425394,5.411817089,0.009483594,0.827514781,0.006459992,175.7053432,-62.56527309,8.3869,295.1210975,-0.738692321,NaN,NaN,NaN
351336681,1664.793901,5.412761333,5.418262756,7.96E-06,0.278689316,0.00065746,301.1931028,-61.24840904,10.5273,335.630114,-32.30489203,6147,3.71807,NaN
309146836,1544.795518,5.420210663,5.427940884,3.48E-06,0.199530393,0.000721275,123.8163738,-62.91564272,5.2111,276.7989435,-15.1322877,8847,3.88994,NaN
143848624,1525.333738,5.432503836,5.432073029,0.001761139,0.769797025,0.012598125,119.0148671,-42.86049395,9.1593,257.6998098,-7.39153863,7089,4.26289,NaN
453785266,1606.13294,5.440354042,5.440085446,0.000399999,0.420504711,0.001401222,199.1836216,-46.00211791,10.3756,307.5125629,16.6445201,5923,4.48987,NaN
408310006,1524.409745,5.442036719,5.443515737,3.80E-05,0.407085666,0.002706777,144.8753587,-20.9824661,8.86849,253.9619523,23.13636949,6086,4.2996,NaN
150300654,1604.903982,5.444387888,5.449896809,4.56E-05,0.298460284,0.000714431,95.3788971,-60.57950563,10.7823,269.7948095,-27.00673858,6136.87,3.74064,-0.311428
231714759,1330.011283,5.454507477,5.461303795,5.41E-05,0.475393663,0.000401781,352.5927029,-58.426281,9.3827,321.6827464,-55.65211427,7087,3.65667,NaN
320913313,2046.608983,5.4646881,5.468795431,0.000176393,0.073196326,0.000509583,300.2809939,-55.31178524,9.9192,342.6295437,-31.77492865,6530,3.68948,NaN
382069435,1415.484155,5.053374321,5.486043166,0.001844246,0.755220979,0.031389534,79.65653873,-58.05326968,10.4534,266.552102,-34.92180679,4517,NaN,NaN
278956474,1333.444029,5.482341051,5.488049373,1.19E-05,0.265052172,0.000184818,101.4218605,-57.13808833,12.9637,266.7395771,-23.27429601,5883,4.02297,NaN
382069441,1332.564539,4.784798016,5.488578354,0.010009982,0.768024657,0.026214635,79.67393114,-58.07058932,11.3792,266.5724045,-34.91143987,5057,4.61958,NaN
283640314,1765.256389,5.49876435,5.505462483,9.67E-06,0.239141548,0.002827594,348.3999087,56.73811116,9.4127,109.7792992,-3.61432386,9183,3.80891,NaN
302668828,1878.050441,5.500840026,5.50764621,6.69E-05,0.020326918,0.000859461,163.2543927,57.7022195,8.7499,148.9632093,53.02444963,5609.02,NaN,0.298317
289597948,1524.818796,5.507042215,5.512877781,6.36E-05,0.150716217,0.000451209,131.7581084,-15.20101255,9.90685,240.7623623,17.18673286,6277,4.31459,NaN
470124714,1801.479566,5.512520027,5.519396366,2.76E-06,0.08773512,0.000404176,330.5629114,81.54203282,8.92334,116.8560926,20.74438884,5794,3.99143,NaN
157273321,1745.699366,5.513830749,5.520112904,1.32E-05,0.515856294,0.00017944,198.7268626,59.2956676,7.8863,117.3450943,57.57727915,7285,3.53967,NaN
206439308,2068.291746,5.517746539,5.52695999,0.001791133,0.511381514,0.007817332,330.5505584,-19.56014611,11.8372,34.71874698,-50.61038887,5781,4.40417,NaN
102929927,1693.775502,5.524221645,5.529329799,8.13E-06,0.022829171,4.39E-05,131.9281824,71.26023234,8.76263,142.9287276,34.80120282,6101,3.97269,NaN
423987361,1635.390964,5.527718009,5.533387117,0.000351194,0.1826219,0.000702348,235.8419246,-63.6642078,9.6129,320.6690931,-6.881528124,5728,4.50747,NaN
470208013,1965.104114,5.536296469,5.542996021,2.20E-05,0.25494841,0.000840485,339.9202085,78.08394506,10.0301,116.190653,16.97383958,6211,3.87836,NaN
63370066,1717.26034,5.54896924,5.554171717,0.000117931,0.30022521,0.000661635,292.6311238,42.18077516,11.8668,74.81926185,11.20076719,5414.19,NaN,0.149658
306362738,1473.610924,4.012211026,5.563478802,1.40E-05,0.187763474,0.001011395,91.08947276,-16.96530801,10.8164,223.2650382,-17.86018057,5597,4.41526,NaN
164552564,1691.10913,3.282431563,5.572992041,0.016000114,0.843109823,0.040664953,283.6073208,43.00415847,10.8363,72.82993516,17.60839374,6992.96,3.82171,NaN
300104749,1604.438835,5.568276292,5.577652097,0.003184575,0.660358709,0.012826055,208.1120698,-60.58547755,15.0017,310.3576777,1.403650103,3229,4.99004,NaN
63579446,1502.032727,5.57639293,5.582854772,8.65E-05,0.076292786,0.00199751,105.4938982,-25.53193468,11.0383,236.9946918,-9.185047123,6213,3.89963,NaN
257241363,1848.01085,5.588529155,5.59008802,0.002614824,0.453639311,0.004792175,112.0181354,30.3224034,8.2558,188.5262239,20.63966726,5378,4.46096,0.2
388086679,1498.239511,5.586284904,5.592175392,6.61E-05,0.110864758,0.001300208,120.9672502,6.323493487,7.51961,215.5281036,18.97484635,7307,3.85411,NaN
3921749,1394.276459,5.598969701,5.611267555,4.66E-05,0.019073535,1.15E-06,11.83331763,-6.442635507,10.8462,120.0472769,-69.29138995,4007,4.38104,NaN
193948188,1748.222913,5.617334169,5.618113675,2.40E-05,0.294928218,2.32E-05,228.9991556,50.5275987,10.3244,83.31477304,53.98805272,7158.07,3.92898,0.472
117739806,1477.223863,5.613726406,5.62036122,1.09E-05,0.132366929,0.000329683,96.20386917,-31.86448966,9.39967,239.6685875,-19.1671503,5981,4.39006,NaN
374366829,1549.071497,5.61673112,5.623492247,0.000117612,0.07691189,0.00011668,162.711341,0.528374488,9.8929,250.4832199,50.69377777,6077.69,NaN,-0.393
22818693,1907.897649,5.622791486,5.62966171,2.02E-05,0.002635853,0.000820658,203.7814182,41.08416648,12.3238,92.93605715,73.40157586,3381,4.80865,NaN
181159386,1580.211861,5.579565294,5.63163466,1.80E-05,0.48936388,0.000539064,174.3028705,-38.30720058,11.1689,287.2733323,22.2971117,6719,3.70465,NaN
61135882,1662.022506,5.63480581,5.640242159,2.78E-05,0.499215198,0.006824266,286.9950747,-45.95733106,12.7796,351.2734115,-21.86316555,5760,4.15765,NaN
441690583,1716.03165,5.639119174,5.646388877,4.04E-06,0.011523011,0.001052095,212.6237853,54.91286863,11.2509,100.9521719,58.71221401,5950.04,NaN,-0.017
407584737,1335.499705,5.643806228,5.650595741,1.31E-06,0.101008955,0.000219782,352.773811,-74.13452085,7.5728,310.1721156,-41.84521828,5813,NaN,-0.31
261332760,1418.367974,5.665468391,5.672729908,8.50E-06,0.117937519,0.001618111,92.19394543,-78.25653731,11.2851,289.7530962,-28.6830458,5655,3.88217,NaN
326812358,1767.630965,5.669020245,5.675626183,0.000187239,0.208260811,0.002334509,22.47134802,42.62780533,7.75309,130.4291204,-19.68355818,6489.56,3.6364,NaN
234518605,1332.210077,5.673909201,5.678460412,3.16E-05,0.448981344,0.003443724,14.51234835,-62.23950726,11.9583,301.5940445,-54.87156722,5549,NaN,NaN
217059369,1637.702734,5.680678738,5.682053404,6.12E-05,0.706608469,0.002550404,259.614166,-42.98208327,7.3957,345.2433438,-3.090470137,NaN,NaN,NaN
19193162,1491.947758,5.684965892,5.691656921,2.44E-05,0.208862145,0.002502634,123.7982557,-6.315023158,8.8788,228.5706013,15.42456178,7213,3.52391,NaN
337886863,1749.370389,5.686623218,5.692515717,2.94E-05,0.610914029,5.46E-05,337.323052,65.11332433,7.5536,108.6877616,6.250202939,11686,NaN,NaN
229616860,1963.227787,5.688636691,5.693273251,6.82E-05,0.01561773,0.00013497,278.6262409,73.42832729,13.8426,104.295696,27.11522145,3956,4.37125,NaN
143117999,1470.118942,5.702005289,5.700744935,5.58E-05,0.698933864,0.016963273,93.76620375,-8.627154412,7.0629,216.5805218,-11.9737502,6229.79,3.83297,NaN
30313682,1335.620154,5.720684976,5.727362493,5.96E-06,0.225373305,0.002667432,74.1906258,-66.8909272,10.0624,277.7590189,-35.94251368,6100,3.75132,NaN
425166925,1494.232349,5.726440978,5.728741791,0.000804176,0.761864182,0.000915989,111.2651427,6.647276338,10.4893,210.7862992,10.48673234,3837,4.67409,NaN
260536927,1599.424699,3.982547587,5.729651844,7.05E-06,0.655039526,0.009366749,96.94821752,-59.21577688,11.5373,268.425844,-26.01760461,5741.6,3.79895,0.0547429
134522557,1500.668898,5.211050115,5.731302761,0.003768218,0.603557438,0.007489864,122.3693221,-38.85813037,9.1546,255.6171295,-3.131593063,NaN,NaN,NaN
365956683,1664.856966,5.713194844,5.736498606,0.005366325,0.646157183,0.000265313,276.0468304,-63.948644,10.8967,330.840057,-21.30244147,6455,3.43417,NaN
50743469,1479.071369,5.705783583,5.736676217,0.002297624,0.785226854,0.001260099,83.00166648,-0.299087122,8.7334,203.855909,-17.73973293,NaN,NaN,NaN
318573150,1498.015012,5.732859729,5.740494488,3.74E-05,0.197722194,0.002259702,111.6614247,2.755969836,10.4725,214.4930319,9.088080294,5811,3.80562,NaN
290476605,1519.492409,4.624356363,5.744244193,2.02E-05,0.105939263,4.80E-05,139.1665752,0.729038951,6.3463,230.7278835,32.19027848,6687,3.96927,NaN
66572840,1411.407387,5.482415077,5.757518773,0.000616962,0.074744762,0.001360033,37.66233427,-12.89809948,10.0427,186.3264357,-62.78440791,6097,4.0233,NaN
150282779,1499.47605,0.019133306,5.759318058,0.004487563,0.840316922,0.005987961,117.3207031,-35.78993275,9.5005,250.8944416,-4.955546344,6363,4.53728,NaN
299135660,1389.955062,5.713519134,5.769522714,0.000284023,0.289622568,0.001016573,21.94392541,-10.90158193,4.98627,152.450907,-71.65922618,4286,NaN,NaN
160648169,1715.625427,5.760346617,5.774985759,0.000231107,0.342277774,0.000411271,323.1929648,35.76532302,8.2464,83.77781584,-11.58930383,7094,4.08905,NaN
266394699,1828.763135,5.768411292,5.775653798,0.000134086,0.221475241,0.002646164,60.84216026,48.84085597,6.48463,152.243082,-2.795448948,6307,3.35095,NaN
138430438,1692.663937,5.769723994,5.777006161,0.000202865,0.218174999,0.000832052,293.8963921,41.83176256,11.3297,74.93751382,10.20465917,6236.89,3.5267,-0.0924943
49701947,1481.571883,5.772677813,5.77796335,2.38E-05,0.276024121,0.0008321,95.79763497,-27.72914026,10.9891,235.4664844,-17.999928,6004,4.17431,NaN
178352046,1420.172699,2.151210688,5.779811672,0.003032206,0.621848403,0.011647754,61.82350032,-23.64469977,11.1064,219.7574261,-45.90051214,5695,4.22736,NaN
172933154,1880.049377,5.781237789,5.787283642,4.24E-05,0.024391141,0.000195714,129.0061317,30.01801262,7.6011,193.6939066,34.59013263,6196,4.03945,NaN
124950413,1503.280343,5.785763875,5.789880344,0.000830109,0.374229532,0.002403321,105.1174052,-10.37174455,14.0783,223.1911174,-2.728410102,3467,4.84986,NaN
128721058,1748.917709,5.789837016,5.791459909,0.000354996,0.359608975,0.001130137,339.908057,41.39589166,8.16486,97.94490813,-14.99344365,7266,3.82115,NaN
30993392,1600.078508,5.779938945,5.794482883,6.18E-05,0.075363994,0.001131168,201.0757112,-37.28371105,8.4232,310.1467625,25.12719432,5464,4.03405,NaN
311035838,1745.247908,5.79717266,5.799483121,3.89E-05,0.162596615,0.000843892,206.0941413,48.0286684,10.7164,100.1667336,66.69242125,5224,4.55801,0.41
272489351,1694.695307,4.625656296,5.800498016,0.001159554,0.655735572,0.010986062,296.4935802,44.05231828,15.3265,77.83410504,9.571383416,5411,4.18095,NaN
383427491,1662.408356,5.792096614,5.800518916,2.85E-05,0.288442258,0.003363373,195.4933833,-87.66562803,8.8694,303.0500613,-24.7962975,6452,NaN,NaN
167304040,1549.204846,5.811941313,5.819123974,1.03E-05,0.226272519,0.003148948,98.00750685,-67.84394466,10.2655,278.036776,-26.78880698,6350.93,3.42374,-0.581714
343757299,1636.518592,5.812836923,5.819157002,0.000112942,0.168979044,0.000614077,273.2186394,-74.28661229,8.0866,319.8572205,-23.48925812,9787,4.00294,NaN
434395855,1487.71691,2.395222404,5.821744715,0.004578473,0.789018546,0.027085224,93.88585168,17.31325414,13.9341,193.4955379,0.181532564,3695,4.75493,NaN
300903537,1332.479591,5.832508587,5.823226166,1.40E-05,0.343147003,0.000935705,321.5466877,-28.88058213,12.2995,18.15595741,-45.01960208,4840.74,4.52996,0.103767
339568213,1628.531249,5.816041676,5.824819897,0.00158453,0.679993943,0.001076293,253.5419228,-41.82503976,4.7744,343.4644495,1.1839152,NaN,NaN,NaN
455463415,1633.003342,5.845288203,5.852641377,0.000610173,0.413808258,0.000871237,229.1528741,-60.9040001,6.0107,319.6815934,-2.844390859,NaN,NaN,NaN
271893367,1548.858789,5.839120884,5.857462333,0.000187771,0.377942701,0.000465788,112.9656531,-73.60615265,10.9031,285.3406713,-23.16426966,5982.9,4.02891,0.211186
278289141,1606.957746,5.859686386,5.867572827,0.000411102,0.498153189,0.002819412,112.6702743,-81.3784369,10.6145,293.5247145,-25.34690194,5468,3.84623,NaN
409934687,1664.267585,5.869028988,5.872711811,1.26E-05,0.311382841,0.00068992,302.8322308,-71.66735067,8.809,323.3097718,-31.9013223,6287.9,3.76468,0.15
123153249,1501.275028,5.894608726,5.878386074,4.41E-05,0.778148751,0.044518594,114.0575229,-44.9576254,5.9874,257.8225907,-11.53032239,4815,NaN,NaN
141124793,1599.138815,0.002195157,5.88693314,8.56E-05,0.465640386,0.00757182,80.25609512,-72.84839946,11.311,284.1100191,-32.45119762,6253,4.01299,NaN
303351921,1720.326005,6.238935424,5.889933719,0.000131505,0.826824912,0.016287443,308.3655016,50.68335638,9.0315,87.8082677,6.312742107,NaN,NaN,NaN
320054835,1665.180529,5.893754559,5.899097436,0.001034266,0.387906195,0.000235039,293.6777607,-54.19840656,12.0431,343.4737809,-27.874939,6205,3.84863,NaN
410578942,1598.962201,3.12E-05,5.902663619,8.71E-06,0.658512525,0.000919978,176.924399,-68.98617402,8.9057,297.2415286,-6.821584931,8008,NaN,NaN
279640088,1477.001791,5.921456523,5.928631356,0.003310087,0.690740888,0.00792096,85.724637,-6.796165,5.407,211.236927,-18.320201,6562,NaN,NaN
258777137,1691.926848,5.924848844,5.929439483,2.47E-05,0.199229113,0.000159038,286.7473992,71.71230205,9.9478,102.8155888,24.45746641,5599,NaN,NaN
98658304,1394.485651,5.862242256,5.930745615,1.37E-05,0.22477372,0.000803006,8.935069286,-22.74314123,11.0403,83.02614957,-84.35361829,5048,4.58606,NaN
299160301,1685.655088,5.958850152,5.937176922,0.000271393,0.438250394,0.001828321,289.1854054,50.64661598,8.79922,81.73679759,16.88236958,6989,4.21562,NaN
165976940,1937.891295,5.932032008,5.940414952,0.000244194,0.291981671,0.001644495,195.3580812,31.376546,8.6956,96.36969566,85.22549883,5428,4.51311,NaN
373932701,1747.5724,5.945599311,5.950388603,0.000749263,0.288147146,0.000188334,345.9121573,39.7082575,11.1191,101.3489471,-18.60346474,6351.67,4.13543,-0.367
139699256,1322.456566,5.943265673,5.952295979,0.000418917,0.379940293,0.001374704,322.4274018,-50.34217349,7.1487,347.4793798,-45.46763587,7023,3.4314,NaN
445181450,1775.940258,5.954057431,5.962511379,0.000213374,0.333278673,0.00344228,11.35407189,58.09773104,10.4464,122.1336676,-4.764683099,10497,NaN,NaN
233120979,1691.784734,8.466292157,5.963109637,4.86E-05,0.212168395,0.000147514,273.5294067,62.85825625,10.6479,92.23544799,28.13779614,5273,NaN,NaN
129268651,1493.959959,2.488535727,5.963554175,0.003373936,0.698271906,0.009592157,118.7677705,-28.82975821,13.8728,245.5246423,-0.353540977,3380,5.01784,NaN
231279823,1355.682624,5.931297623,5.968452939,1.30E-05,0.455007858,0.005750834,42.54056203,-53.13896915,8.70466,270.8810444,-55.96174054,3592,4.77196,NaN
358108063,1360.076647,5.963040062,5.971719889,8.17E-05,0.024078806,0.000757908,51.24840218,-75.93651016,10.877,291.933994,-37.72176627,5723,NaN,NaN
258918831,1937.760035,5.978700986,5.985605078,0.000138746,0.163508864,0.000198895,288.6383189,69.4431231,11.7065,100.575809,23.29607385,5639,NaN,NaN
258918835,1967.702656,0.018796345,5.986461249,0.00202556,0.648271486,0.012589293,288.6163877,69.43500199,12.6961,100.5650574,23.30134316,4641,4.60243,NaN
16703161,1849.40069,5.998068494,6.003257925,0.000282268,0.449529875,0.00633234,106.6227164,37.59915279,9.422,179.6329938,18.9347812,5759,NaN,NaN
28290956,1940.143951,5.997487188,6.003516648,0.00010578,0.167460282,0.000253414,224.055915,39.18980885,9.59942,65.86729507,61.42327924,5765.83,4.07612,-0.082
391051349,1579.00251,6.213109792,6.004203865,0.000323876,0.889174747,0.021122641,161.0954655,-59.99332729,6.2489,287.6659837,-0.94234649,NaN,NaN,NaN
46627823,1476.516265,6.006664111,6.004966924,1.86E-05,0.394138297,0.001484185,85.18159959,-17.54578158,11.0395,221.4633346,-23.27529447,6301,4.10299,NaN
417277789,1720.783281,6.003018644,6.010477378,1.59E-05,0.518744825,0.001475219,323.2424163,49.89883533,10.7576,93.53962258,-1.297050976,6860,3.22945,NaN
72121778,1578.004642,6.010515983,6.011791004,0.000319371,0.088353064,3.34E-05,186.2899686,-42.70101855,11.7136,297.8014878,19.90880478,6213.67,4.22673,-0.178902
20239565,1935.671549,6.014908325,6.021161873,3.10E-05,0.349514166,0.001912028,227.7922075,38.95089747,8.27331,64.04558501,58.65844759,5909.33,4.05102,NaN
182469311,1488.073588,6.018738239,6.029859784,1.62E-05,0.464825156,0.005851705,123.8166102,-36.01636459,12.4854,253.8728874,-0.610319929,3173,5.03052,NaN
154840461,1691.423118,5.84760356,6.037061808,0.000946605,0.733375171,0.00683019,182.6923779,85.70508624,8.40534,123.8188992,31.35291943,7401,4.21073,NaN
14679411,1581.453247,6.044461213,6.044906716,0.005151018,0.683143937,0.007918537,174.2461584,-28.82369974,9.55311,283.8348473,31.27215647,6860,4.07755,NaN
33194538,1510.818347,5.95047614,6.050858696,0.000620264,0.796154466,0.011318739,105.8262035,-5.737645242,8.81747,219.3888898,0.01404596,5040,NaN,NaN
190390679,1524.505896,6.136755488,6.051529132,0.000302413,0.88593432,0.015878724,132.9816356,-40.98658421,6.5755,262.1336096,2.182212771,NaN,NaN,NaN
38541473,1421.572416,6.05884451,6.06134494,6.33E-06,0.358457914,0.0034213,56.30457233,-10.97337739,10.7706,199.9529729,-46.14905752,6053.05,4.11771,-0.232902
352110251,1792.237077,6.055051221,6.061643793,1.06E-05,0.282830891,0.000861465,14.79473503,69.93616727,9.93914,123.6008291,7.074474189,8111,4.27679,NaN
427312571,1772.176534,6.058102139,6.066299808,1.80E-05,0.404559197,0.000279098,352.5080845,58.54891672,5.00621,112.4657399,-2.65884275,14131,NaN,NaN
271529021,1768.953432,6.059465854,6.068425215,9.75E-06,0.140941424,0.001761653,354.4303832,64.30322189,10.5306,115.045227,2.566122401,NaN,NaN,NaN
153742549,1417.96639,6.057681733,6.07051567,3.44E-05,0.111172483,0.001440337,66.52534976,-44.59541268,9.6646,249.9453029,-44.07774581,5726,3.6354,NaN
927579,1522.332367,0.000607473,6.070557406,0.000423944,0.778533706,0.028604078,127.1300282,-13.87215535,13.1222,237.0023879,14.23094396,3539,4.82055,NaN
305399325,1748.965499,6.091894747,6.10021075,1.57E-05,0.296105878,0.008042214,314.417405,61.360077,7.337,98.41464,10.191672,NaN,NaN,NaN
305399324,1742.87486,6.093042229,6.100222805,1.13E-05,0.299342838,0.00811106,314.4157624,61.36022024,7.4167,98.41424786,10.19237166,5840,3.97987,NaN
70555928,1390.556983,6.105565738,6.114198809,0.000179867,0.583200766,0.00157492,33.75989022,-33.8514743,10.5868,238.5383628,-70.81989696,6729,3.39235,NaN
240155327,1846.34654,6.116192815,6.122894664,0.000829552,0.310503796,0.001070846,101.5528229,35.18066494,11.3619,180.3968299,14.24864138,6839.24,3.95123,-0.0409282
167747439,1445.317458,6.125585915,6.130973151,6.03E-06,0.357306355,0.000741271,80.97590635,-40.29816041,10.2196,245.1497646,-33.22389345,6066.3,3.52533,-0.303846
274601313,1816.653343,5.872107187,6.133470845,0.003787923,0.85733959,0.033810636,91.66547883,49.50597209,9.5128,163.8741783,13.56622438,5411.77,4.59138,0.17
286923464,1712.666409,6.130173482,6.135099832,9.47E-05,0.354137168,0.000355811,203.510581,53.72852732,7.4556,109.3442934,62.26142781,5836.95,3.8353,0.211367
142783746,1690.889496,6.143614776,6.151221065,6.28E-06,0.078459245,0.000326447,153.9027031,76.69839391,10.3414,133.3791783,37.08369279,6222,4.27455,NaN
273042650,1682.165189,4.573388448,6.153063831,0.001857878,0.669775371,0.011848189,297.1817428,45.98845954,10.4758,79.79400237,10.0771871,8947,4.23809,NaN
153834085,1408.315829,0.000880678,6.157311228,0.001157633,0.707479754,0.019497045,67.25247878,-42.82487248,9.9942,247.4602596,-43.63042831,5330,4.27688,NaN
10891640,1685.069915,3.189719375,6.165972878,0.01601059,0.743564951,0.009102454,297.762051,25.954311,9.287,62.598875,-0.3573,NaN,NaN,NaN
160472514,1907.595102,6.15916342,6.168812864,0.000186146,0.780261127,0.003814073,237.7059745,72.21128546,9.3781,106.8775148,38.82608441,5202,NaN,NaN
142677613,1477.889193,6.174644423,6.182661846,2.06E-05,0.175654564,0.00062216,103.6071739,-14.45075667,7.66875,226.1739059,-5.885649964,8357,4.16893,NaN
24433067,1441.135867,6.177128465,6.18535062,0.001058988,0.355290162,0.00310542,82.00075361,-33.57696036,10.4561,237.5623999,-31.07787809,5031,NaN,NaN
23324827,1549.716768,6.175913037,6.187898652,0.000883635,0.337927921,6.84E-05,167.3804421,-31.67184201,11.3813,278.8101128,26.38233004,7416,4.10587,NaN
446832107,1550.433156,6.187993031,6.194554953,4.24E-05,0.118859429,0.000276512,156.3021673,-53.48414721,10.5544,282.1359323,3.377998941,6128,4.44107,NaN
277683130,2084.244977,6.196623009,6.198234845,7.65E-06,0.203446076,0.000861943,328.9262338,-61.67326953,9.5739,330.6117153,-44.86996408,5722,NaN,NaN
433277449,1580.888307,0.009044434,6.20203807,0.004356523,0.705080672,0.009065079,182.8075071,-57.67290369,14.9577,297.5576142,4.778677312,3477,4.88439,NaN
219998089,1365.841272,6.194950221,6.202177874,4.49E-05,0.174138174,0.002067325,31.77774189,-53.52041067,9.8263,280.1586287,-60.13373209,6255,NaN,NaN
274238240,1967.554644,6.200844305,6.206239104,0.000206881,0.336766724,0.000558841,250.1682894,49.51999031,9.9716,76.35495649,41.21551732,6445,3.93125,NaN
63644417,1717.927169,0.06375277,6.21246064,0.038543983,0.814917643,0.024509932,308.4506177,36.67770387,13.9995,76.5629413,-2.06014189,3470,4.8401,NaN
167795859,1599.429023,6.20724784,6.212817206,4.50E-05,0.025640012,0.000442332,104.4233429,-61.75495232,12.9474,272.0149905,-22.96669766,5479,4.00807,NaN
123902605,1479.159669,6.217042279,6.216722943,0.001050694,0.437974412,0.002491307,91.02287356,-23.82364714,10.465,229.9430891,-20.55968167,5427,NaN,NaN
56128191,1444.923338,3.109215174,6.223858978,2.68E-06,0.230167396,0.001256436,70.75737946,-6.430761242,11.0589,203.4151521,-31.40347364,6798,4.20003,NaN
141620020,1827.000441,6.223982954,6.229387584,2.19E-05,0.305515909,0.00216651,110.0287912,79.54660907,11.8735,134.6895036,27.94139645,6455,4.29569,NaN
